20 3 [30, 30, 30]
capacities = [100000, 45, 36, 44, 38, 24, 26, 30, 21, 25, 24, 27, 39, 30, 23, 32, 20, 35, 44, 48, 21]
initial     = [50000, 43, 35, 40, 33, 12, 6, 28, 6, 12, 20, 11, 5, 6, 10, 26, 1, 7, 1, 15, 9]
target      = [0, 32, 9, 6, 14, 13, 7, 4, 15, 1, 15, 13, 23, 20, 11, 22, 1, 25, 5, 5, 10]
weights    = [0.000000, 0.079687, 0.299495, 0.539394, 0.167208, 0.056643, 0.062338, 0.568182, 0.101818, 1.000000, 0.078788, 0.063287, 0.117589, 0.110455, 0.057851, 0.065702, 0.050000, 0.112182, 0.119091, 0.222727, 0.058636]
min_ratio  = [0.0000, 0.7000, 0.7000, 0.7000, 0.7000, 0.6462, 0.6000, 0.7000, 0.2800, 0.7000, 0.7000, 0.5923, 0.1522, 0.2100, 0.6364, 0.7000, 0.7000, 0.1960, 0.1400, 0.7000, 0.6300]
points = [(584400.000, 4511800.000), (584015.372, 4511449.675), (584739.291, 4511645.631), (584265.771, 4512234.350), (584179.628, 4511431.530), (584749.627, 4511867.817), (584252.798, 4512264.106), (584228.960, 4511575.550), (584586.855, 4511867.621), (584389.335, 4512314.625), (584213.286, 4511464.414), (584678.608, 4511723.513), (584236.291, 4512138.955), (584078.542, 4511541.769), (584645.299, 4511669.674), (584286.848, 4512236.562), (584110.293, 4511614.804), (584619.317, 4511754.821), (584428.607, 4512136.585), (584116.941, 4511477.474), (584784.939, 4511774.837)]
distances = [
{0.0000, 520.2565, 372.7577, 454.6173, 429.3409, 356.1432, 486.8910, 282.1928, 198.7141, 514.7353, 384.0310, 288.9164, 376.4186, 412.3330, 277.7703, 450.9874, 343.8430, 223.9216, 337.7983, 429.1222, 385.7603}
{520.2565, 0.0000, 749.9725, 823.6593, 165.2555, 844.9697, 848.3335, 247.9201, 708.0056, 942.3307, 198.4628, 717.5446, 723.8180, 111.6774, 667.2391, 832.4009, 190.4668, 676.6563, 801.6290, 105.3044, 835.4425}
{372.7577, 749.9725, 0.0000, 755.5199, 599.2180, 222.4262, 786.8842, 515.1212, 269.2881, 754.9979, 556.3460, 98.7323, 704.5405, 668.8624, 97.0188, 744.2471, 629.7537, 162.2232, 580.9990, 644.6686, 137.0321}
{454.6173, 823.6593, 755.5199, 0.0000, 807.4274, 607.0106, 32.4616, 659.8276, 487.4267, 147.3500, 771.7221, 656.8012, 99.8461, 717.4419, 680.3671, 21.1928, 638.7572, 595.7699, 189.9302, 771.3700, 693.3156}
{429.3409, 165.2555, 599.2180, 807.4274, 0.0000, 717.8054, 835.7845, 152.2337, 596.6643, 907.6521, 47.0555, 578.1308, 709.6899, 149.5688, 523.0312, 812.1403, 195.9501, 545.7498, 747.7246, 77.7207, 695.8883}
{356.1432, 844.9697, 222.4262, 607.0106, 717.8054, 0.0000, 635.5183, 597.0884, 162.7719, 573.9749, 671.1147, 160.8330, 580.5420, 746.0979, 223.9309, 591.7233, 687.5783, 172.4786, 418.6758, 743.4110, 99.4599}
{486.8910, 848.3335, 786.8842, 32.4616, 835.7845, 635.5183, 0.0000, 688.9690, 518.4542, 145.5830, 800.6673, 688.1531, 126.2352, 743.0586, 712.3245, 43.7961, 664.7566, 627.4607, 217.1879, 798.2779, 722.8816}
{282.1928, 247.9201, 515.1212, 659.8276, 152.2337, 597.0884, 688.9690, 0.0000, 461.9463, 756.2753, 112.2351, 473.3677, 563.4529, 154.1641, 426.8462, 663.5424, 124.9910, 429.5541, 595.4995, 148.8865, 590.6168}
{198.7141, 708.0056, 269.2881, 487.4267, 596.6643, 162.7719, 518.4542, 461.9463, 0.0000, 488.6993, 549.6624, 170.8377, 443.3027, 603.7890, 206.3940, 475.5226, 539.4700, 117.3775, 312.0642, 610.7652, 218.7372}
{514.7353, 942.3307, 754.9979, 147.3500, 907.6521, 573.9749, 145.5830, 756.2753, 488.6993, 0.0000, 868.2459, 658.0971, 232.9857, 833.0056, 693.8869, 128.8304, 753.4016, 605.2039, 182.3200, 880.3525, 669.2334}
{384.0310, 198.4628, 556.3460, 771.7221, 47.0555, 671.1147, 800.6673, 112.2351, 549.6624, 868.2459, 0.0000, 532.5943, 674.9327, 155.3696, 478.2953, 775.6439, 182.2764, 499.1960, 705.8160, 97.2270, 650.4989}
{288.9164, 717.5446, 98.7323, 656.8012, 578.1308, 160.8330, 688.1531, 473.3677, 170.8377, 658.0971, 532.5943, 0.0000, 606.8246, 626.9851, 63.3102, 645.5189, 578.6193, 67.0498, 482.8337, 613.1934, 118.0691}
{376.4186, 723.8180, 704.5405, 99.8461, 709.6899, 580.5420, 126.2352, 563.4529, 443.3027, 232.9857, 674.9327, 606.8246, 0.0000, 617.6696, 622.5044, 109.9237, 539.0825, 542.4640, 192.3309, 672.1620, 658.4801}
{412.3330, 111.6774, 668.8624, 717.4419, 149.5688, 746.0979, 743.0586, 154.1641, 603.7890, 833.0056, 155.3696, 626.9851, 617.6696, 0.0000, 581.0102, 725.3475, 79.6378, 581.2299, 690.1823, 74.8885, 743.8527}
{277.7703, 667.2391, 97.0188, 680.3671, 523.0312, 223.9309, 712.3245, 426.8462, 206.3940, 693.8869, 478.2953, 63.3102, 622.5044, 581.0102, 0.0000, 670.7075, 537.8125, 89.0230, 514.7434, 562.2308, 174.8101}
{450.9874, 832.4009, 744.2471, 21.1928, 812.1403, 591.7233, 43.7961, 663.5424, 475.5226, 128.8304, 775.6439, 645.5189, 109.9237, 725.3475, 670.7075, 0.0000, 646.3399, 585.3284, 173.4677, 777.8712, 679.1789}
{343.8430, 190.4668, 629.7537, 638.7572, 195.9501, 687.5783, 664.7566, 124.9910, 539.4700, 753.4016, 182.2764, 578.6193, 539.0825, 79.6378, 537.8125, 646.3399, 0.0000, 527.9301, 611.2116, 137.4907, 693.3671}
{223.9216, 676.6563, 162.2232, 595.7699, 545.7498, 172.4786, 627.4607, 429.5541, 117.3775, 605.2039, 499.1960, 67.0498, 542.4640, 581.2299, 89.0230, 585.3284, 527.9301, 0.0000, 426.7476, 573.8495, 166.8273}
{337.7983, 801.6290, 580.9990, 189.9302, 747.7246, 418.6758, 217.1879, 595.4995, 312.0642, 182.3200, 705.8160, 482.8337, 192.3309, 690.1823, 514.7434, 173.4677, 611.2116, 426.7476, 0.0000, 729.0840, 507.7731}
{429.1222, 105.3044, 644.6686, 771.3700, 77.7207, 743.4110, 798.2779, 148.8865, 610.7652, 880.3525, 97.2270, 613.1934, 672.1620, 74.8885, 562.2308, 777.8712, 137.4907, 573.8495, 729.0840, 0.0000, 731.1953}
{385.7603, 835.4425, 137.0321, 693.3156, 695.8883, 99.4599, 722.8816, 590.6168, 218.7372, 669.2334, 650.4989, 118.0691, 658.4801, 743.8527, 174.8101, 679.1789, 693.3671, 166.8273, 507.7731, 731.1953, 0.0000}
]
