20 3 [30, 30, 30]
capacities = [100000, 41, 30, 21, 34, 29, 48, 48, 45, 30, 49, 48, 46, 31, 25, 48, 38, 24, 35, 25, 20]
initial     = [50000, 8, 20, 13, 24, 15, 23, 36, 30, 20, 33, 14, 17, 16, 11, 20, 24, 2, 26, 16, 2]
target      = [0, 16, 23, 1, 29, 4, 21, 33, 31, 13, 16, 35, 28, 17, 17, 13, 25, 5, 23, 12, 13]
weights    = [0.000000, 0.089583, 0.060326, 1.000000, 0.063649, 0.267708, 0.057540, 0.057197, 0.052554, 0.092628, 0.134115, 0.097500, 0.081101, 0.054657, 0.077941, 0.092628, 0.053167, 0.097500, 0.060326, 0.076389, 0.116987]
min_ratio  = [0.0000, 0.3500, 0.6087, 0.7000, 0.5793, 0.7000, 0.7000, 0.7000, 0.6774, 0.7000, 0.7000, 0.2800, 0.4250, 0.6588, 0.4529, 0.7000, 0.6720, 0.2800, 0.7000, 0.7000, 0.1077]
points = [(584400.000, 4511800.000), (584078.306, 4511454.797), (584671.859, 4511799.168), (584290.928, 4512236.306), (584141.748, 4511517.580), (584650.634, 4511799.718), (584341.662, 4512301.611), (584060.255, 4511579.982), (584618.706, 4511806.556), (584373.822, 4512251.621), (584187.460, 4511451.938), (584635.086, 4511835.144), (584402.575, 4512232.924), (584050.532, 4511486.715), (584737.293, 4511720.350), (584393.662, 4512204.236), (584069.635, 4511482.501), (584689.257, 4511825.009), (584244.866, 4512240.227), (584086.374, 4511517.802), (584651.881, 4511685.702)]
distances = [
{0.0000, 471.8599, 271.8601, 449.7333, 382.6940, 250.6345, 504.9923, 404.7648, 218.8043, 452.3795, 407.8242, 237.6988, 432.9319, 469.3349, 346.5702, 404.2857, 458.1993, 290.3362, 466.7617, 421.8966, 276.6008}
{471.8599, 0.0000, 686.2185, 809.9162, 89.2559, 668.2287, 886.8200, 126.4797, 644.7993, 849.8577, 109.1916, 674.2906, 842.9898, 42.3095, 710.4801, 813.0854, 29.0285, 714.3654, 802.8963, 63.5196, 618.3084}
{271.8601, 686.2185, 0.0000, 579.8262, 600.2572, 21.2316, 601.2315, 649.6936, 53.6637, 541.7933, 595.9957, 51.4441, 510.5469, 695.4664, 102.4402, 491.3992, 680.4052, 31.1524, 613.8857, 649.5838, 115.2110}
{449.7333, 809.9162, 579.8262, 0.0000, 734.0445, 565.6841, 82.6962, 695.6804, 540.4851, 84.2971, 791.1637, 528.5606, 111.6987, 787.1960, 682.2415, 107.6242, 785.6165, 572.5658, 46.2277, 747.0543, 658.3708}
{382.6940, 89.2559, 600.2572, 734.0445, 0.0000, 581.8647, 809.1165, 102.6408, 557.6697, 769.8533, 79.9912, 586.7105, 761.4114, 96.2965, 629.1178, 731.4072, 80.1926, 627.9159, 729.9669, 55.3748, 537.1223}
{250.6345, 668.2287, 21.2316, 565.6841, 581.8647, 0.0000, 589.3735, 629.9457, 32.6524, 529.9453, 579.2075, 38.6881, 499.2006, 676.8258, 117.5119, 479.2385, 661.9565, 46.1668, 598.9125, 630.7662, 114.0222}
{504.9923, 886.8200, 601.2315, 82.6962, 809.1165, 589.3735, 0.0000, 774.5567, 567.3035, 59.4413, 863.5528, 551.0803, 91.8060, 865.3395, 703.1281, 110.3903, 863.0993, 589.8914, 114.6180, 824.3348, 689.6229}
{404.7648, 126.4797, 649.6936, 695.6804, 102.6408, 629.9457, 774.5567, 0.0000, 602.6635, 741.2310, 180.4901, 628.9187, 737.2356, 93.7729, 691.4361, 707.7099, 97.9319, 675.0422, 685.5690, 67.4428, 600.9977}
{218.8043, 644.7993, 53.6637, 540.4851, 557.6697, 32.6524, 567.3035, 602.6635, 0.0000, 507.9877, 558.3253, 32.9485, 478.0193, 652.0120, 146.6098, 456.9398, 637.5660, 72.9244, 572.5616, 605.6038, 125.3243}
{452.3795, 849.8577, 541.7933, 84.2971, 769.8533, 529.9453, 59.4413, 741.2310, 507.9877, 0.0000, 821.1120, 491.6425, 34.2976, 830.4205, 643.7087, 51.3714, 827.0889, 530.5630, 129.4578, 788.1094, 630.5404}
{407.8242, 109.1916, 595.9957, 791.1637, 79.9912, 579.2075, 863.5528, 180.4901, 558.3253, 821.1120, 0.0000, 589.2507, 810.0707, 141.2752, 611.8508, 780.0464, 121.7243, 625.2860, 790.3772, 120.6509, 519.9352}
{237.6988, 674.2906, 51.4441, 528.5606, 586.7105, 38.6881, 551.0803, 628.9187, 32.9485, 491.6425, 589.2507, 0.0000, 460.7499, 680.5192, 153.7010, 441.0377, 666.4024, 55.1106, 562.4623, 633.8699, 150.3826}
{432.9319, 842.9898, 510.5469, 111.6987, 761.4114, 499.2006, 91.8060, 737.2356, 478.0193, 34.2976, 810.0707, 460.7499, 0.0000, 825.0834, 612.1836, 30.0408, 820.9655, 498.5791, 157.8776, 781.9094, 601.3362}
{469.3349, 42.3095, 695.4664, 787.1960, 96.2965, 676.8258, 865.3395, 93.7729, 652.0120, 830.4205, 141.2752, 680.5192, 825.0834, 0.0000, 725.4141, 795.3459, 19.5623, 722.7810, 778.1689, 47.4454, 633.4163}
{346.5702, 710.4801, 102.4402, 682.2415, 629.1178, 117.5119, 703.1281, 691.4361, 146.6098, 643.7087, 611.8508, 153.7010, 612.1836, 725.4141, 0.0000, 593.4880, 708.7588, 115.1569, 716.0703, 681.7047, 92.1721}
{404.2857, 813.0854, 491.3992, 107.6242, 731.4072, 479.2385, 110.3903, 707.7099, 456.9398, 51.3714, 780.0464, 441.0377, 30.0408, 795.3459, 593.4880, 0.0000, 791.1355, 480.8211, 153.0870, 752.0753, 579.2702}
{458.1993, 29.0285, 680.4052, 785.6165, 80.1926, 661.9565, 863.0993, 97.9319, 637.5660, 827.0889, 121.7243, 666.4024, 820.9655, 19.5623, 708.7588, 791.1355, 0.0000, 707.9853, 777.7246, 39.0691, 616.6854}
{290.3362, 714.3654, 31.1524, 572.5658, 627.9159, 46.1668, 589.8914, 675.0422, 72.9244, 530.5630, 625.2860, 55.1106, 498.5791, 722.7810, 115.1569, 480.8211, 707.9853, 0.0000, 608.1849, 676.6418, 144.2339}
{466.7617, 802.8963, 613.8857, 46.2277, 729.9669, 598.9125, 114.6180, 685.5690, 572.5616, 129.4578, 790.3772, 562.4623, 157.8776, 778.1689, 716.0703, 153.0870, 777.7246, 608.1849, 0.0000, 739.6063, 687.8653}
{421.8966, 63.5196, 649.5838, 747.0543, 55.3748, 630.7662, 824.3348, 67.4428, 605.6038, 788.1094, 120.6509, 633.8699, 781.9094, 47.4454, 681.7047, 752.0753, 39.0691, 676.6418, 739.6063, 0.0000, 589.9056}
{276.6008, 618.3084, 115.2110, 658.3708, 537.1223, 114.0222, 689.6229, 600.9977, 125.3243, 630.5404, 519.9352, 150.3826, 601.3362, 633.4163, 92.1721, 579.2702, 616.6854, 144.2339, 687.8653, 589.9056, 0.0000}
]
