20 3 [30, 30, 30]
capacities = [100000, 35, 42, 42, 27, 31, 28, 34, 25, 41, 25, 40, 20, 28, 39, 42, 40, 39, 27, 26, 22]
initial     = [50000, 28, 42, 36, 4, 0, 1, 26, 2, 33, 20, 6, 5, 24, 2, 37, 39, 1, 24, 4, 17]
target      = [0, 2, 7, 7, 25, 31, 18, 11, 16, 10, 5, 28, 20, 6, 33, 1, 9, 29, 4, 23, 5]
weights    = [0.000000, 0.393056, 0.181944, 0.159325, 0.072167, 0.076389, 0.074923, 0.085985, 0.073090, 0.110694, 0.129167, 0.070734, 0.069792, 0.129167, 0.074790, 1.000000, 0.137963, 0.075479, 0.181944, 0.071800, 0.113333]
min_ratio  = [0.0000, 0.7000, 0.7000, 0.7000, 0.1120, 0.0000, 0.0389, 0.7000, 0.0875, 0.7000, 0.7000, 0.1500, 0.1750, 0.7000, 0.0424, 0.7000, 0.7000, 0.0241, 0.7000, 0.1217, 0.7000]
points = [(584400.000, 4511800.000), (584144.169, 4511495.635), (584688.361, 4511745.357), (584378.067, 4512154.003), (584160.635, 4511459.071), (584683.528, 4511766.209), (584284.489, 4512151.985), (584138.043, 4511513.221), (584617.321, 4511728.711), (584353.337, 4512210.244), (584099.314, 4511533.148), (584708.956, 4511716.134), (584294.780, 4512292.728), (584113.835, 4511507.048), (584673.713, 4511703.948), (584362.802, 4512190.303), (584126.135, 4511468.137), (584740.457, 4511810.703), (584401.310, 4512215.659), (584158.371, 4511455.235), (584726.794, 4511809.495)]
distances = [
{0.0000, 397.6017, 293.4921, 354.6815, 416.5668, 285.5344, 370.4545, 388.4120, 228.7147, 412.8889, 402.0230, 320.1358, 503.8370, 409.5256, 290.0774, 392.0715, 430.2737, 340.6257, 415.6614, 421.0076, 326.9319}
{397.6017, 0.0000, 598.7531, 698.6812, 40.1009, 603.4217, 671.1815, 18.6223, 527.4435, 744.5910, 58.4739, 606.3030, 811.1963, 32.4104, 569.0437, 728.2602, 32.8850, 674.4089, 764.5626, 42.8239, 661.7850}
{293.4921, 598.7531, 0.0000, 513.1016, 600.3779, 21.4043, 573.1132, 597.2749, 72.9640, 573.0271, 626.1065, 35.7510, 674.1808, 621.9896, 43.9239, 551.3303, 626.8567, 83.5713, 550.9825, 604.2018, 74.7713}
{354.6815, 698.6812, 513.1016, 0.0000, 728.1526, 493.6502, 93.5997, 684.2607, 487.9707, 61.4378, 680.5617, 548.8316, 161.8062, 698.8336, 538.4759, 39.3793, 730.6721, 499.1810, 65.8924, 732.4905, 490.2004}
{416.5668, 40.1009, 600.3779, 728.1526, 0.0000, 606.4241, 703.8960, 58.6740, 530.3464, 775.4958, 96.1649, 605.5877, 844.3801, 67.0232, 568.5185, 758.6639, 35.6720, 678.1141, 793.9459, 4.4545, 665.8321}
{285.5344, 603.4217, 21.4043, 493.6502, 606.4241, 0.0000, 555.0276, 601.2962, 76.0885, 553.3470, 628.9864, 56.1607, 654.4820, 625.8710, 63.0301, 531.7152, 632.0873, 72.2545, 530.7093, 610.3232, 61.2015}
{370.4545, 671.1815, 573.1132, 93.5997, 703.8960, 555.0276, 0.0000, 655.3367, 538.4590, 90.1892, 645.9487, 608.3898, 141.1180, 667.1330, 593.4925, 87.1845, 701.9436, 569.5445, 133.0477, 708.0724, 559.4048}
{388.4120, 18.6223, 597.2749, 684.2607, 58.6740, 601.2962, 655.3367, 0.0000, 525.4937, 729.5149, 43.5546, 605.9006, 795.1082, 24.9823, 568.6121, 713.4118, 46.6303, 671.8626, 750.1530, 61.4461, 659.0952}
{228.7147, 527.4435, 72.9640, 487.9707, 530.3464, 76.0885, 538.4590, 525.4937, 0.0000, 549.1457, 553.6936, 92.4938, 649.7284, 550.1205, 61.5900, 527.1118, 556.0242, 147.9369, 532.7091, 534.2509, 136.0529}
{412.8889, 744.5910, 573.0271, 61.4378, 775.4958, 553.3470, 90.1892, 729.5149, 549.1457, 0.0000, 723.1781, 608.7763, 101.1558, 742.8625, 599.1465, 22.0729, 776.1078, 556.3227, 48.2783, 779.7753, 547.7863}
{402.0230, 58.4739, 626.1065, 680.5617, 96.1649, 628.9864, 645.9487, 43.5546, 553.6936, 723.1781, 0.0000, 636.5119, 784.3269, 29.8671, 599.2558, 708.0104, 70.3263, 698.6433, 746.3405, 97.7659, 685.6380}
{320.1358, 606.3030, 35.7510, 548.8316, 605.5877, 56.1607, 608.3898, 605.9006, 92.4938, 608.7763, 636.5119, 0.0000, 709.9303, 630.7818, 37.2900, 587.0761, 633.3901, 99.6776, 586.6607, 609.2714, 95.0494}
{503.8370, 811.1963, 674.1808, 161.8062, 844.3801, 654.4820, 141.1180, 795.1082, 649.7284, 101.1558, 784.3269, 709.9303, 0.0000, 806.2462, 700.1800, 122.9543, 841.6598, 656.4875, 131.4847, 848.5288, 648.1898}
{409.5256, 32.4104, 621.9896, 698.8336, 67.0232, 625.8710, 667.1330, 24.9823, 550.1205, 742.8625, 29.8671, 630.7818, 806.2462, 0.0000, 593.4923, 727.2009, 40.8092, 696.3205, 764.7037, 68.3235, 683.5151}
{290.0774, 569.0437, 43.9239, 538.4759, 568.5185, 63.0301, 593.4925, 568.6121, 61.5900, 599.1465, 599.2558, 37.2900, 700.1800, 593.4923, 0.0000, 577.2412, 596.1955, 125.9029, 579.7000, 572.2197, 118.1430}
{392.0715, 728.2602, 551.3303, 39.3793, 758.6639, 531.7152, 87.1845, 713.4118, 527.1118, 22.0729, 708.0104, 587.0761, 122.9543, 727.2009, 577.2412, 0.0000, 759.9573, 535.4623, 46.1073, 762.9656, 526.7877}
{430.2737, 32.8850, 626.8567, 730.6721, 35.6720, 632.0873, 701.9436, 46.6303, 556.0242, 776.1078, 70.3263, 633.3901, 841.6598, 40.8092, 596.1955, 759.9573, 0.0000, 703.3807, 796.5624, 34.7224, 690.8814}
{340.6257, 674.4089, 83.5713, 499.1810, 678.1141, 72.2545, 569.5445, 671.8626, 147.9369, 556.3227, 698.6433, 99.6776, 656.4875, 696.3205, 125.9029, 535.4623, 703.3807, 0.0000, 528.2142, 682.0426, 13.7168}
{415.6614, 764.5626, 550.9825, 65.8924, 793.9459, 530.7093, 133.0477, 750.1530, 532.7091, 48.2783, 746.3405, 586.6607, 131.4847, 764.7037, 579.7000, 46.1073, 796.5624, 528.2142, 0.0000, 798.2885, 520.4894}
{421.0076, 42.8239, 604.2018, 732.4905, 4.4545, 610.3232, 708.0724, 61.4461, 534.2509, 779.7753, 97.7659, 609.2714, 848.5288, 68.3235, 572.2197, 762.9656, 34.7224, 682.0426, 798.2885, 0.0000, 669.7795}
{326.9319, 661.7850, 74.7713, 490.2004, 665.8321, 61.2015, 559.4048, 659.0952, 136.0529, 547.7863, 685.6380, 95.0494, 648.1898, 683.5151, 118.1430, 526.7877, 690.8814, 13.7168, 520.4894, 669.7795, 0.0000}
]
