20 3 [30, 30, 30]
capacities = [100000, 42, 34, 21, 28, 39, 26, 29, 36, 43, 23, 43, 35, 30, 34, 23, 42, 27, 42, 39, 36]
initial     = [50000, 11, 11, 2, 11, 31, 23, 7, 11, 32, 14, 16, 13, 22, 7, 4, 17, 10, 27, 27, 12]
target      = [0, 11, 17, 4, 10, 19, 1, 14, 15, 9, 13, 17, 17, 22, 11, 1, 13, 3, 28, 30, 18]
weights    = [0.000000, 0.050000, 0.065241, 0.071591, 0.054318, 0.077273, 1.000000, 0.071591, 0.061515, 0.160354, 0.053322, 0.052540, 0.060160, 0.050000, 0.065702, 0.179545, 0.063287, 0.150758, 0.051542, 0.054318, 0.064394]
min_ratio  = [0.0000, 0.7000, 0.4529, 0.3500, 0.7000, 0.7000, 0.7000, 0.3500, 0.5133, 0.7000, 0.7000, 0.6588, 0.5353, 0.7000, 0.4455, 0.7000, 0.7000, 0.7000, 0.6750, 0.6300, 0.4667]
points = [(584400.000, 4511800.000), (584035.753, 4511574.134), (584782.954, 4511842.020), (584299.721, 4512180.213), (584091.239, 4511541.271), (584721.498, 4511705.936), (584263.241, 4512205.523), (584065.103, 4511574.741), (584664.588, 4511697.772), (584246.262, 4512263.973), (584135.874, 4511503.266), (584720.773, 4511827.014), (584309.627, 4512278.962), (584199.266, 4511517.025), (584624.775, 4511838.207), (584261.570, 4512177.938), (584137.354, 4511584.347), (584675.615, 4511724.241), (584240.229, 4512277.070), (584200.035, 4511456.644), (584765.471, 4511692.807)]
distances = [
{0.0000, 428.5922, 385.2523, 393.2145, 402.8327, 334.9761, 427.9626, 403.6059, 283.6498, 488.7805, 397.2578, 321.9089, 487.4131, 346.9424, 227.9993, 402.4926, 339.8369, 285.8374, 503.1131, 397.3403, 380.8664}
{428.5922, 0.0000, 793.7709, 661.0681, 64.4880, 698.2966, 671.1205, 29.3561, 640.8737, 721.2433, 122.6641, 730.2064, 756.1675, 173.1989, 645.5089, 644.6494, 102.1134, 657.2332, 732.0723, 201.9712, 739.3047}
{385.2523, 793.7709, 0.0000, 589.8200, 754.2677, 149.3176, 634.2206, 765.9951, 186.5966, 682.7022, 730.3884, 63.9656, 644.1704, 668.0672, 158.2245, 620.2276, 695.1219, 159.3538, 695.5707, 698.7915, 150.2340}
{393.2145, 661.0681, 589.8200, 0.0000, 672.0953, 634.6920, 44.4009, 649.3398, 604.8775, 99.3664, 696.4937, 549.5762, 99.2444, 670.7530, 471.8349, 38.2195, 617.5920, 590.9368, 113.6692, 730.4035, 674.1564}
{402.8327, 64.4880, 754.2677, 672.0953, 0.0000, 651.4147, 686.1601, 42.4660, 594.3240, 739.1419, 58.6229, 691.3486, 769.3384, 110.7142, 610.5997, 659.0585, 63.1043, 612.3507, 750.7324, 137.8338, 691.0513}
{334.9761, 698.2966, 149.3176, 634.6920, 651.4147, 0.0000, 677.9283, 669.3780, 57.4932, 732.9766, 619.7023, 121.0803, 705.6881, 555.3503, 163.8622, 659.0297, 596.6639, 49.3996, 746.8695, 577.9883, 45.8909}
{427.9626, 671.1205, 634.2206, 44.4009, 686.1601, 677.9283, 0.0000, 661.1691, 647.2176, 60.8662, 713.7138, 593.8054, 86.8618, 691.4638, 515.3915, 27.6352, 633.8040, 633.7861, 75.1569, 751.5414, 717.7134}
{403.6059, 29.3561, 765.9951, 649.3398, 42.4660, 669.3780, 661.1691, 0.0000, 611.9792, 712.6425, 100.5845, 702.5281, 745.4657, 146.0508, 618.5851, 634.3865, 72.8873, 628.5502, 723.8340, 179.3140, 710.2500}
{283.6498, 640.8737, 186.5966, 604.8775, 594.3240, 57.4932, 647.2176, 611.9792, 0.0000, 703.9747, 563.3566, 140.9273, 681.0129, 499.1930, 145.9694, 626.8839, 539.2959, 28.6745, 718.0996, 523.4040, 101.0054}
{488.7805, 721.2433, 682.7022, 99.3664, 739.1419, 732.9766, 60.8662, 712.6425, 703.9747, 0.0000, 768.6748, 645.0536, 65.1143, 748.4250, 569.6923, 87.3860, 688.2971, 689.6773, 14.4198, 808.6512, 771.8863}
{397.2578, 122.6641, 730.3884, 696.4937, 58.6229, 619.7023, 713.7138, 100.5845, 563.3566, 768.6748, 0.0000, 668.5211, 794.9179, 64.8679, 592.6298, 686.2816, 81.0942, 583.2242, 780.8094, 79.3107, 657.5091}
{321.9089, 730.2064, 63.9656, 549.5762, 691.3486, 121.0803, 593.8054, 702.5281, 140.9273, 645.0536, 668.5211, 0.0000, 610.9807, 606.6823, 96.6484, 577.9409, 631.8744, 112.2570, 658.3868, 639.0170, 141.4546}
{487.4131, 756.1675, 644.1704, 99.2444, 769.3384, 705.6881, 86.8618, 745.4657, 681.0129, 65.1143, 794.9179, 610.9807, 0.0000, 769.8878, 541.8330, 111.8717, 715.6593, 664.5765, 69.4242, 829.5883, 742.5431}
{346.9424, 173.1989, 668.0672, 670.7530, 110.7142, 555.3503, 691.4638, 146.0508, 499.1930, 748.4250, 64.8679, 606.6823, 769.8878, 0.0000, 533.1192, 663.8434, 91.4615, 519.4680, 761.1483, 60.3858, 592.8638}
{227.9993, 645.5089, 158.2245, 471.8349, 610.5997, 163.8622, 515.3915, 618.5851, 145.9694, 569.6923, 592.6298, 96.6484, 541.8330, 533.1192, 0.0000, 497.3286, 549.5672, 124.7914, 583.5040, 570.9594, 202.3272}
{402.4926, 644.6494, 620.2276, 38.2195, 659.0585, 659.0297, 27.6352, 634.3865, 626.8839, 87.3860, 686.2816, 577.9409, 111.8717, 663.8434, 497.3286, 0.0000, 606.4492, 614.2270, 101.4030, 723.9142, 699.4773}
{339.8369, 102.1134, 695.1219, 617.5920, 63.1043, 596.6639, 633.8040, 72.8873, 539.2959, 688.2971, 81.0942, 631.8744, 715.6593, 91.4615, 549.5672, 606.4492, 0.0000, 556.1429, 700.3209, 142.2558, 637.4119}
{285.8374, 657.2332, 159.3538, 590.9368, 612.3507, 49.3996, 633.7861, 628.5502, 28.6745, 689.6773, 583.2242, 112.2570, 664.5765, 519.4680, 124.7914, 614.2270, 556.1429, 0.0000, 703.6911, 545.6964, 95.1954}
{503.1131, 732.0723, 695.5707, 113.6692, 750.7324, 746.8695, 75.1569, 723.8340, 718.0996, 14.4198, 780.8094, 658.3868, 69.4242, 761.1483, 583.5040, 101.4030, 700.3209, 703.6911, 0.0000, 821.4101, 785.6477}
{397.3403, 201.9712, 698.7915, 730.4035, 137.8338, 577.9883, 751.5414, 179.3140, 523.4040, 808.6512, 79.3107, 639.0170, 829.5883, 60.3858, 570.9594, 723.9142, 142.2558, 545.6964, 821.4101, 0.0000, 612.7732}
{380.8664, 739.3047, 150.2340, 674.1564, 691.0513, 45.8909, 717.7134, 710.2500, 101.0054, 771.8863, 657.5091, 141.4546, 742.5431, 592.8638, 202.3272, 699.4773, 637.4119, 95.1954, 785.6477, 612.7732, 0.0000}
]
