50 3 [30, 30, 30]
capacities = [100000, 47, 38, 42, 44, 48, 31, 24, 42, 20, 20, 27, 39, 21, 46, 22, 21, 36, 20, 41, 24, 41, 31, 34, 47, 29, 33, 47, 50, 30, 50, 38, 38, 34, 46, 30, 28, 47, 48, 24, 41, 44, 23, 37, 44, 45, 21, 22, 22, 34, 43]
initial     = [50000, 13, 29, 9, 17, 18, 18, 9, 17, 0, 5, 13, 19, 0, 28, 0, 6, 26, 12, 10, 4, 23, 6, 8, 23, 13, 7, 35, 21, 24, 25, 18, 7, 21, 19, 7, 15, 35, 33, 9, 17, 11, 1, 20, 26, 12, 2, 5, 11, 20, 31]
target      = [0, 26, 25, 18, 12, 23, 25, 8, 31, 17, 16, 14, 21, 1, 27, 17, 13, 13, 6, 19, 14, 29, 6, 8, 17, 3, 16, 25, 14, 5, 25, 7, 15, 19, 17, 3, 16, 33, 19, 6, 21, 20, 10, 20, 25, 34, 1, 20, 21, 29, 12]
weights    = [0.000000, 0.175000, 0.090000, 0.175000, 0.154167, 0.104348, 0.120000, 0.081250, 0.162903, 0.300000, 0.221875, 0.067857, 0.073810, 0.300000, 0.059259, 0.300000, 0.184615, 0.300000, 0.300000, 0.168421, 0.228571, 0.101724, 0.050000, 0.050000, 0.138235, 0.883333, 0.190625, 0.150000, 0.175000, 1.000000, 0.050000, 0.442857, 0.183333, 0.076316, 0.079412, 0.383333, 0.065625, 0.065152, 0.234211, 0.175000, 0.097619, 0.162500, 0.275000, 0.050000, 0.060000, 0.211765, 0.300000, 0.237500, 0.169048, 0.127586, 0.445833]
min_ratio  = [0.0000, 0.3500, 0.7000, 0.3500, 0.7000, 0.5478, 0.5040, 0.7000, 0.3839, 0.0000, 0.2188, 0.6500, 0.6333, 0.0000, 0.7000, 0.0000, 0.3231, 0.7000, 0.7000, 0.3684, 0.2000, 0.5552, 0.7000, 0.7000, 0.7000, 0.7000, 0.3062, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.3267, 0.7000, 0.7000, 0.7000, 0.6562, 0.7000, 0.7000, 0.7000, 0.5667, 0.3850, 0.0700, 0.7000, 0.7000, 0.2471, 0.7000, 0.1750, 0.3667, 0.4828, 0.7000]
points = [(584400.000, 4511800.000), (584187.069, 4511422.480), (584782.919, 4511801.497), (584262.574, 4512210.703), (584091.649, 4511519.665), (584624.024, 4511754.469), (584393.079, 4512160.148), (584155.862, 4511459.632), (584771.549, 4511697.820), (584297.971, 4512165.789), (584050.292, 4511549.900), (584656.291, 4511766.762), (584268.110, 4512146.235), (584147.611, 4511462.272), (584762.820, 4511786.891), (584367.457, 4512215.208), (584078.360, 4511474.885), (584690.950, 4511679.291), (584366.157, 4512201.967), (584056.877, 4511529.804), (584679.401, 4511786.492), (584383.969, 4512296.830), (584126.830, 4511496.311), (584622.990, 4511793.631), (584376.372, 4512265.871), (584127.550, 4511445.676), (584772.099, 4511738.928), (584262.755, 4512275.634), (584068.587, 4511575.270), (584726.831, 4511681.764), (584364.709, 4512190.483), (584156.509, 4511535.856), (584630.164, 4511732.924), (584387.748, 4512302.561), (584177.484, 4511484.368), (584615.256, 4511758.636), (584384.323, 4512174.472), (584087.531, 4511501.877), (584638.985, 4511721.473), (584403.211, 4512220.128), (584163.748, 4511451.043), (584757.789, 4511697.568), (584384.908, 4512303.843), (584080.185, 4511472.981), (584628.562, 4511824.501), (584378.681, 4512212.060), (584163.309, 4511542.275), (584762.604, 4511804.804), (584363.162, 4512216.422), (584199.407, 4511492.312), (584773.301, 4511781.478)]
distances = [
{0.0000, 433.4295, 382.9217, 433.0851, 416.7350, 228.6041, 360.2145, 418.8720, 385.3431, 379.7523, 429.9374, 258.4369, 370.5047, 421.6169, 363.0570, 416.4810, 457.3318, 314.9966, 403.3895, 436.7367, 279.7271, 497.0890, 408.4713, 223.0812, 466.4698, 446.9611, 377.0775, 495.0397, 400.4219, 347.5601, 392.0742, 359.2496, 239.7389, 502.7106, 386.1831, 219.1946, 374.8000, 431.8729, 251.5556, 420.1404, 421.4096, 372.1629, 504.0688, 457.4093, 229.8712, 412.6108, 349.9214, 362.6354, 418.0485, 367.3002, 373.7600}
{433.4295, 0.0000, 706.1807, 791.8312, 136.1974, 548.7686, 765.8947, 48.5189, 646.0877, 751.5372, 186.9326, 581.9786, 728.2785, 56.0387, 681.3847, 812.9928, 120.6811, 565.5515, 799.7958, 168.7255, 612.2874, 896.2468, 95.2876, 572.5211, 864.3751, 63.8786, 665.1315, 856.5051, 193.3462, 598.8079, 788.2793, 117.4222, 541.0263, 902.6713, 62.6255, 544.3762, 777.4326, 127.3254, 541.8717, 826.4141, 36.8742, 633.5577, 903.2945, 118.2135, 597.1075, 812.4970, 122.1286, 690.9500, 813.2363, 70.9140, 687.4208}
{382.9217, 706.1807, 0.0000, 661.9727, 746.5138, 165.7080, 529.7222, 714.1929, 104.2984, 606.5342, 774.6249, 131.3059, 619.5742, 720.2015, 24.8453, 586.3146, 776.5816, 152.9462, 577.9853, 775.2116, 104.5998, 636.0161, 723.5957, 160.1219, 617.1901, 745.7319, 63.4973, 703.8302, 749.2981, 132.2192, 571.1477, 680.4078, 167.4399, 638.1423, 683.4638, 173.0542, 545.8836, 757.1899, 164.6840, 565.1814, 711.4706, 106.9235, 640.9088, 775.7304, 156.0619, 576.1683, 671.6492, 20.5825, 590.2195, 660.3647, 22.2098}
