run_id,node_uid,parent_uid,event,row_attachment_mode,theoretical_full_rows,theoretical_full_bounds,inherited_rows,inherited_bounds,exact_duplicate_rows_omitted,identical_bounds_omitted,dominance_omissions,delta_rows_attached,delta_bounds_attached,row_factory_seconds,families,aggregate_signature,status,failure_reason
stage1__tight_T_seed3101__parent_delta__300s,8,3,branch_bounds_only,exact-incremental-delta,1442,42,3805,42,806,39,0,0,3,0.0144803,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,0d309ba66f2c2aff,passed,
stage1__tight_T_seed3101__parent_delta__300s,4,1,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,2624,42,806,42,0,636,0,0.0144169,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick,cd0d892980f8e9b5,passed,
stage1__tight_T_seed3101__parent_delta__300s,9,4,branch_bounds_only,exact-incremental-delta,1442,42,3260,42,261,41,0,0,1,0.0144233,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,6820e4a538d07489,passed,
stage1__tight_T_seed3101__parent_delta__300s,10,4,branch_bounds_only,exact-incremental-delta,1442,42,3260,42,804,35,0,0,7,0.014193600000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,c8fbb93ecec050a8,passed,
stage1__tight_T_seed3101__parent_delta__300s,7,3,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,3805,42,261,42,0,1181,0,0.0144327,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,e458ba737254726d,passed,
stage1__tight_T_seed3101__parent_delta__300s,11,7,branch_bounds_only,exact-incremental-delta,1442,42,4986,42,261,41,0,0,1,0.0141671,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,7f57889b4b2c5a30,passed,
stage1__tight_T_seed3101__parent_delta__300s,12,7,branch_bounds_only,exact-incremental-delta,1442,42,4986,42,806,39,0,0,3,0.014497299999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,7d2b0c30b3d37984,passed,
stage1__tight_T_seed3101__parent_delta__300s,11,7,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,4986,42,261,42,0,1181,0,0.014401799999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,7f57889b4b2c5a30,passed,
stage1__tight_T_seed3101__parent_delta__300s,13,11,branch_bounds_only,exact-incremental-delta,1442,42,6167,42,261,41,0,0,1,0.0142516,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,9da91f8530fe9f84,passed,
stage1__tight_T_seed3101__parent_delta__300s,14,11,branch_bounds_only,exact-incremental-delta,1442,42,6167,42,1191,41,0,0,1,0.014412400000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,40a885b9840ffcca,passed,
stage1__tight_T_seed3101__parent_delta__300s,12,7,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,4986,42,806,42,0,636,0,0.0149406,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick,7d2b0c30b3d37984,passed,
stage1__tight_T_seed3101__parent_delta__300s,15,12,branch_bounds_only,exact-incremental-delta,1442,42,5622,42,261,41,0,0,1,0.0143815,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,99d7bea2e6ccd124,passed,
stage1__tight_T_seed3101__parent_delta__300s,16,12,branch_bounds_only,exact-incremental-delta,1442,42,5622,42,1191,41,0,0,1,0.014532,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,d2591eab428bd467,passed,
stage1__tight_T_seed3101__parent_delta__300s,15,12,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,5622,42,261,42,0,1181,0,0.014878799999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,99d7bea2e6ccd124,passed,
stage1__tight_T_seed3101__parent_delta__300s,17,15,branch_bounds_only,exact-incremental-delta,1442,42,6803,42,261,41,0,0,1,0.014589899999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,07dfdc33bdda2be7,passed,
stage1__tight_T_seed3101__parent_delta__300s,18,15,branch_bounds_only,exact-incremental-delta,1442,42,6803,42,1191,41,0,0,1,0.014510800000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,66607b9da055b544,passed,
stage1__tight_T_seed3101__parent_delta__300s,16,12,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,5622,42,1191,42,0,251,0,0.014866000000000001,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,d2591eab428bd467,passed,
stage1__tight_T_seed3101__parent_delta__300s,19,16,branch_bounds_only,exact-incremental-delta,1442,42,5873,42,261,41,0,0,1,0.0146281,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,e2e457c6581a73bd,passed,
stage1__tight_T_seed3101__parent_delta__300s,20,16,branch_bounds_only,exact-incremental-delta,1442,42,5873,42,1191,41,0,0,1,0.0146661,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b8079d97fce8e3b3,passed,
stage1__tight_T_seed3101__parent_delta__300s,17,15,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,6803,42,261,42,0,1181,0,0.014544899999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,07dfdc33bdda2be7,passed,
stage1__tight_T_seed3101__parent_delta__300s,21,17,branch_bounds_only,exact-incremental-delta,1442,42,7984,42,261,41,0,0,1,0.014608599999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,3e7a46676f6bb4df,passed,
stage1__tight_T_seed3101__parent_delta__300s,22,17,branch_bounds_only,exact-incremental-delta,1442,42,7984,42,1191,41,0,0,1,0.014353400000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,2c34d9ded21a281c,passed,
stage1__tight_T_seed3101__parent_delta__300s,18,15,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,6803,42,1191,42,0,251,0,0.0143929,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,66607b9da055b544,passed,
stage1__tight_T_seed3101__parent_delta__300s,23,18,branch_bounds_only,exact-incremental-delta,1442,42,7054,42,261,41,0,0,1,0.0145182,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,502f0f897e683347,passed,
stage1__tight_T_seed3101__parent_delta__300s,24,18,branch_bounds_only,exact-incremental-delta,1442,42,7054,42,1191,41,0,0,1,0.014114700000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,d7d6c677e781000a,passed,
stage1__tight_T_seed3101__parent_delta__300s,23,18,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,7054,42,261,42,0,1181,0,0.0144808,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,502f0f897e683347,passed,
stage1__tight_T_seed3101__parent_delta__300s,25,23,branch_bounds_only,exact-incremental-delta,1442,42,8235,42,261,41,0,0,1,0.014558,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,fb0c28d80c687038,passed,
stage1__tight_T_seed3101__parent_delta__300s,26,23,branch_bounds_only,exact-incremental-delta,1442,42,8235,42,1191,41,0,0,1,0.0146778,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,f15912dd046e963d,passed,
stage1__tight_T_seed3101__parent_delta__300s,24,18,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,7054,42,1191,42,0,251,0,0.0143622,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,d7d6c677e781000a,passed,
stage1__tight_T_seed3101__parent_delta__300s,27,24,branch_bounds_only,exact-incremental-delta,1442,42,7305,42,261,41,0,0,1,0.0145308,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f9afbd81342969cc,passed,
stage1__tight_T_seed3101__parent_delta__300s,28,24,branch_bounds_only,exact-incremental-delta,1442,42,7305,42,1191,41,0,0,1,0.0145489,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,2f06c1c25a39039c,passed,
stage1__tight_T_seed3101__parent_delta__300s,27,24,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,7305,42,261,42,0,1181,0,0.0146412,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f9afbd81342969cc,passed,
stage1__tight_T_seed3101__parent_delta__300s,29,27,branch_bounds_only,exact-incremental-delta,1442,42,8486,42,261,41,0,0,1,0.014588500000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,bb9bcdd5b485f182,passed,
stage1__tight_T_seed3101__parent_delta__300s,30,27,branch_bounds_only,exact-incremental-delta,1442,42,8486,42,1191,41,0,0,1,0.014314500000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,6d0fe5a353821a28,passed,
stage1__tight_T_seed3101__parent_delta__300s,29,27,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,8486,42,261,42,0,1181,0,0.014497299999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,bb9bcdd5b485f182,passed,
stage1__tight_T_seed3101__parent_delta__300s,31,29,branch_bounds_only,exact-incremental-delta,1442,42,9667,42,261,41,0,0,1,0.0146108,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,a3e3ad9737ebde69,passed,
stage1__tight_T_seed3101__parent_delta__300s,32,29,branch_bounds_only,exact-incremental-delta,1442,42,9667,42,1191,41,0,0,1,0.014433100000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b28777631707698e,passed,
stage1__tight_T_seed3101__parent_delta__300s,31,29,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,9667,42,261,42,0,1181,0,0.015197199999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,a3e3ad9737ebde69,passed,
stage1__tight_T_seed3101__parent_delta__300s,32,29,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,9667,42,1191,42,0,251,0,0.014992,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b28777631707698e,passed,
stage1__tight_T_seed3101__parent_delta__300s,8,3,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,3805,42,806,42,0,636,0,0.014711399999999999,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick,0d309ba66f2c2aff,passed,
stage1__tight_T_seed3101__parent_delta__300s,105,8,branch_bounds_only,exact-incremental-delta,1442,42,4441,42,261,41,0,0,1,0.0143001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,ec6c9b93113fe32f,passed,
stage1__tight_T_seed3101__parent_delta__300s,106,8,branch_bounds_only,exact-incremental-delta,1442,42,4441,42,806,38,0,0,4,0.0146777,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,361f4d27f2f9cbcd,passed,
stage1__tight_T_seed3101__parent_delta__300s,105,8,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,4441,42,261,42,0,1181,0,0.014476599999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,ec6c9b93113fe32f,passed,
stage1__tight_T_seed3101__parent_delta__300s,107,105,branch_bounds_only,exact-incremental-delta,1442,42,5622,42,261,41,0,0,1,0.0146313,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f506052394d05a49,passed,
stage1__tight_T_seed3101__parent_delta__300s,108,105,branch_bounds_only,exact-incremental-delta,1442,42,5622,42,806,38,0,0,4,0.014305500000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,c8cf4c4276e67f7a,passed,
stage1__tight_T_seed3101__parent_delta__300s,106,8,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,4441,42,806,42,0,636,0,0.0151346,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick,361f4d27f2f9cbcd,passed,
stage1__tight_T_seed3101__parent_delta__300s,109,106,branch_bounds_only,exact-incremental-delta,1442,42,5077,42,261,41,0,0,1,0.0146943,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,0d29e5289a3e27e0,passed,
stage1__tight_T_seed3101__parent_delta__300s,110,106,branch_bounds_only,exact-incremental-delta,1442,42,5077,42,1191,41,0,0,1,0.0142589,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,11da996c55cce3c6,passed,
stage1__tight_T_seed3101__parent_delta__300s,107,105,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,5622,42,261,42,0,1181,0,0.0145179,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f506052394d05a49,passed,
stage1__tight_T_seed3101__parent_delta__300s,111,107,branch_bounds_only,exact-incremental-delta,1442,42,6803,42,261,41,0,0,1,0.014740100000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,b8454752e2cd37af,passed,
stage1__tight_T_seed3101__parent_delta__300s,112,107,branch_bounds_only,exact-incremental-delta,1442,42,6803,42,1191,41,0,0,1,0.0144502,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,e5c27860d4a987ed,passed,
stage1__tight_T_seed3101__parent_delta__300s,108,105,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,5622,42,806,42,0,636,0,0.0144028,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick,c8cf4c4276e67f7a,passed,
stage1__tight_T_seed3101__parent_delta__300s,113,108,branch_bounds_only,exact-incremental-delta,1442,42,6258,42,261,41,0,0,1,0.014956000000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,b0385da30fd3b865,passed,
stage1__tight_T_seed3101__parent_delta__300s,114,108,branch_bounds_only,exact-incremental-delta,1442,42,6258,42,1191,41,0,0,1,0.0143491,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,6e329864b6f1151f,passed,
stage1__tight_T_seed3101__parent_delta__300s,113,108,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,6258,42,261,42,0,1181,0,0.014708499999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,b0385da30fd3b865,passed,
stage1__tight_T_seed3101__parent_delta__300s,115,113,branch_bounds_only,exact-incremental-delta,1442,42,7439,42,261,41,0,0,1,0.0154123,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,fe84d7ea2b0d39ff,passed,
stage1__tight_T_seed3101__parent_delta__300s,116,113,branch_bounds_only,exact-incremental-delta,1442,42,7439,42,1191,41,0,0,1,0.014331699999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,3b40fe763e105d38,passed,
stage1__tight_T_seed3101__parent_delta__300s,114,108,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,6258,42,1191,42,0,251,0,0.014475,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,6e329864b6f1151f,passed,
stage1__tight_T_seed3101__parent_delta__300s,117,114,branch_bounds_only,exact-incremental-delta,1442,42,6509,42,261,41,0,0,1,0.0147514,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,41280f719d85d36f,passed,
stage1__tight_T_seed3101__parent_delta__300s,118,114,branch_bounds_only,exact-incremental-delta,1442,42,6509,42,1191,41,0,0,1,0.0143064,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,8663257ba46f1173,passed,
stage1__tight_T_seed3101__parent_delta__300s,115,113,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,7439,42,261,42,0,1181,0,0.014583,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,fe84d7ea2b0d39ff,passed,
stage1__tight_T_seed3101__parent_delta__300s,119,115,branch_bounds_only,exact-incremental-delta,1442,42,8620,42,261,41,0,0,1,0.0146236,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,ede9dd480c587034,passed,
stage1__tight_T_seed3101__parent_delta__300s,120,115,branch_bounds_only,exact-incremental-delta,1442,42,8620,42,1191,41,0,0,1,0.0147201,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,895a6d14cf7ce59d,passed,
stage1__tight_T_seed3101__parent_delta__300s,116,113,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,7439,42,1191,42,0,251,0,0.0147054,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,3b40fe763e105d38,passed,
stage1__tight_T_seed3101__parent_delta__300s,121,116,branch_bounds_only,exact-incremental-delta,1442,42,7690,42,261,41,0,0,1,0.0146842,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,96f80cadf27a6ee2,passed,
stage1__tight_T_seed3101__parent_delta__300s,122,116,branch_bounds_only,exact-incremental-delta,1442,42,7690,42,1191,41,0,0,1,0.014389900000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,6dae26bd676da0e1,passed,
stage1__tight_T_seed3101__parent_delta__300s,119,115,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,8620,42,261,42,0,1181,0,0.015005599999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,ede9dd480c587034,passed,
stage1__tight_T_seed3101__parent_delta__300s,123,119,branch_bounds_only,exact-incremental-delta,1442,42,9801,42,261,41,0,0,1,0.0152067,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,de0e24bdcb280679,passed,
stage1__tight_T_seed3101__parent_delta__300s,124,119,branch_bounds_only,exact-incremental-delta,1442,42,9801,42,1191,41,0,0,1,0.0148935,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,ca1830df9083982d,passed,
stage1__tight_T_seed3101__parent_delta__300s,120,115,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,8620,42,1191,42,0,251,0,0.0149946,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,895a6d14cf7ce59d,passed,
stage1__tight_T_seed3101__parent_delta__300s,125,120,branch_bounds_only,exact-incremental-delta,1442,42,8871,42,261,41,0,0,1,0.014810200000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,6531ac74cf57a7cd,passed,
stage1__tight_T_seed3101__parent_delta__300s,126,120,branch_bounds_only,exact-incremental-delta,1442,42,8871,42,1191,41,0,0,1,0.014368199999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b0d411eeaa526d66,passed,
stage1__tight_T_seed3101__parent_delta__300s,123,119,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,9801,42,261,42,0,1181,0,0.014590499999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,de0e24bdcb280679,passed,
stage1__tight_T_seed3101__parent_delta__300s,127,123,branch_bounds_only,exact-incremental-delta,1442,42,10982,42,261,41,0,0,1,0.014710000000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,aa2a9c21dac63397,passed,
stage1__tight_T_seed3101__parent_delta__300s,128,123,branch_bounds_only,exact-incremental-delta,1442,42,10982,42,1191,41,0,0,1,0.014489,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,17efdfa54114720d,passed,
stage1__tight_T_seed3101__parent_delta__300s,124,119,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,9801,42,1191,42,0,251,0,0.0146611,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,ca1830df9083982d,passed,
stage1__tight_T_seed3101__parent_delta__300s,129,124,branch_bounds_only,exact-incremental-delta,1442,42,10052,42,261,41,0,0,1,0.014715199999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,485d3a2686177e43,passed,
stage1__tight_T_seed3101__parent_delta__300s,130,124,branch_bounds_only,exact-incremental-delta,1442,42,10052,42,1191,41,0,0,1,0.0146438,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,3d2dda2437427996,passed,
