50 2 [30, 30]
capacities = [100000, 28, 37, 43, 43, 42, 32, 25, 38, 30, 46, 23, 37, 25, 32, 32, 28, 38, 36, 37, 37, 47, 30, 38, 45, 33, 34, 32, 22, 41, 34, 39, 26, 31, 42, 26, 49, 27, 22, 42, 49, 42, 47, 43, 29, 50, 30, 21, 36, 21, 33]
initial     = [50000, 10, 16, 15, 21, 13, 21, 9, 11, 5, 31, 20, 16, 5, 14, 5, 20, 11, 20, 12, 30, 24, 24, 9, 15, 17, 19, 21, 5, 18, 17, 12, 5, 19, 23, 17, 15, 8, 12, 10, 21, 32, 26, 21, 18, 14, 5, 0, 23, 0, 17]
target      = [0, 16, 10, 27, 30, 12, 10, 5, 24, 6, 16, 17, 24, 1, 24, 12, 20, 26, 21, 29, 16, 11, 9, 19, 32, 28, 27, 26, 19, 27, 11, 25, 24, 7, 31, 17, 12, 10, 22, 9, 13, 16, 31, 32, 5, 25, 25, 18, 20, 9, 21]
weights    = [0.000000, 0.139062, 0.192500, 0.155556, 0.121250, 0.069792, 0.311250, 0.240000, 0.178646, 0.089583, 0.272656, 0.091912, 0.129167, 1.000000, 0.148958, 0.188542, 0.050000, 0.187019, 0.061310, 0.189224, 0.257812, 0.330682, 0.445833, 0.175000, 0.176172, 0.143304, 0.120370, 0.095673, 0.225000, 0.129167, 0.179545, 0.173500, 0.238021, 0.457143, 0.111290, 0.050000, 0.109375, 0.097500, 0.157955, 0.076389, 0.196154, 0.287500, 0.088306, 0.131641, 0.667500, 0.154500, 0.240000, 0.287500, 0.085625, 0.287500, 0.095238]
min_ratio  = [0.0000, 0.4375, 0.7000, 0.3889, 0.4900, 0.7000, 0.7000, 0.7000, 0.3208, 0.5833, 0.7000, 0.7000, 0.4667, 0.7000, 0.4083, 0.2917, 0.7000, 0.2962, 0.6667, 0.2897, 0.7000, 0.7000, 0.7000, 0.3316, 0.3281, 0.4250, 0.4926, 0.5654, 0.1842, 0.4667, 0.7000, 0.3360, 0.1458, 0.7000, 0.5194, 0.7000, 0.7000, 0.5600, 0.3818, 0.7000, 0.7000, 0.7000, 0.5871, 0.4594, 0.7000, 0.3920, 0.1400, 0.0000, 0.7000, 0.0000, 0.5667]
points = [(584400.000, 4511800.000), (584052.103, 4511541.442), (584705.906, 4511764.128), (584304.525, 4512189.826), (584200.279, 4511545.558), (584683.624, 4511698.554), (584371.861, 4512141.028), (584044.329, 4511531.923), (584709.401, 4511788.063), (584361.027, 4512246.419), (584079.466, 4511558.675), (584747.513, 4511770.731), (584312.406, 4512265.944), (584041.888, 4511416.995), (584621.965, 4511779.409), (584281.012, 4512182.833), (584050.606, 4511524.961), (584631.432, 4511745.691), (584333.203, 4512163.436), (584142.053, 4511440.838), (584705.278, 4511791.858), (584239.944, 4512185.345), (584126.833, 4511517.704), (584663.625, 4511801.365), (584341.846, 4512303.845), (584154.153, 4511429.698), (584672.912, 4511695.809), (584264.919, 4512290.600), (584050.349, 4511457.642), (584767.506, 4511779.517), (584305.760, 4512216.622), (584137.876, 4511484.625), (584762.500, 4511830.611), (584378.381, 4512181.650), (584169.197, 4511525.494), (584750.461, 4511814.448), (584402.994, 4512213.031), (584115.142, 4511496.287), (584625.698, 4511762.573), (584246.802, 4512210.280), (584139.209, 4511500.716), (584627.970, 4511730.916), (584384.038, 4512262.427), (584188.495, 4511416.457), (584655.294, 4511752.832), (584335.941, 4512292.328), (584132.059, 4511584.674), (584760.292, 4511709.447), (584323.853, 4512258.524), (584188.592, 4511418.782), (584674.021, 4511711.959)]
distances = [
{0.0000, 433.4564, 308.0016, 401.3478, 323.4641, 301.2207, 342.1873, 445.3839, 309.6308, 448.1169, 401.2229, 348.7435, 474.1066, 524.3445, 222.9176, 400.8979, 444.6603, 237.7189, 369.5231, 442.1926, 305.3867, 417.2639, 392.8251, 263.6288, 507.1903, 444.4822, 292.1249, 508.8572, 489.3511, 368.0767, 427.1473, 410.0854, 363.7903, 382.2622, 358.6409, 350.7585, 413.0420, 416.3960, 228.7804, 437.9487, 396.9670, 238.2075, 462.7023, 437.9946, 259.6153, 496.4783, 343.7404, 371.4975, 464.8037, 435.9136, 287.8166}
{433.4564, 0.0000, 690.6855, 695.7867, 148.2329, 650.7708, 679.5212, 12.2898, 702.0410, 769.6925, 32.3372, 732.2352, 769.8451, 124.8651, 617.5518, 681.0155, 16.5485, 614.2798, 682.5640, 134.9523, 699.5322, 670.7428, 78.4091, 664.4691, 815.6039, 151.3306, 639.7132, 778.7997, 83.8178, 753.9768, 721.2557, 102.8840, 766.9957, 718.5572, 118.1748, 749.8235, 757.7313, 77.5421, 614.7438, 696.6001, 96.1562, 606.2367, 793.7254, 184.9964, 639.1599, 802.7416, 90.8954, 727.8444, 766.8472, 183.5065, 644.8698}
{308.0016, 690.6855, 0.0000, 585.0857, 550.8456, 69.2563, 503.6263, 701.1436, 24.1883, 592.9129, 659.2704, 42.1283, 637.7004, 749.2804, 85.3204, 596.5298, 697.5807, 76.7216, 546.2174, 649.9588, 27.7364, 628.1277, 629.3253, 56.3402, 651.0254, 645.1932, 75.8690, 686.7621, 723.6627, 63.4938, 604.0419, 633.0711, 87.3092, 530.6569, 587.3687, 67.2102, 541.5432, 648.6452, 80.2224, 640.1775, 624.9246, 84.7170, 593.2118, 623.3689, 51.8563, 644.8792, 601.2515, 77.1229, 624.8129, 621.9947, 61.1413}
{401.3478, 695.7867, 585.0857, 0.0000, 652.6474, 620.5359, 83.1589, 707.4871, 570.3844, 79.9700, 670.0773, 609.8192, 76.5251, 816.2390, 518.8548, 24.5303, 711.7026, 551.4748, 38.9733, 766.4080, 564.7853, 64.7364, 695.2147, 529.0133, 119.9715, 774.8595, 616.2490, 108.2776, 775.0475, 618.6323, 26.8239, 724.6242, 582.0457, 74.3078, 677.9754, 582.8964, 101.1667, 718.9315, 534.5072, 61.2394, 708.6624, 561.4401, 107.6716, 782.0245, 560.3600, 107.2082, 629.2484, 662.1843, 71.3648, 779.7116, 604.0563}
{323.4641, 148.2329, 550.8456, 652.6474, 0.0000, 506.9813, 619.6976, 156.5450, 563.9265, 719.0589, 121.5230, 591.7499, 729.0602, 204.0008, 482.1876, 642.3683, 151.0841, 475.3379, 632.0138, 119.8194, 561.8606, 641.0156, 78.5509, 529.2701, 771.3886, 124.7047, 495.9409, 747.8410, 173.8051, 613.5823, 679.3030, 87.2177, 630.3551, 660.5556, 36.9953, 612.3735, 697.5770, 98.3667, 477.5737, 666.3476, 75.7652, 466.1299, 740.0459, 129.6374, 500.0014, 758.9924, 78.6385, 583.5019, 723.5955, 127.3140, 502.1157}
{301.2207, 650.7708, 69.2563, 620.5359, 506.9813, 0.0000, 541.2761, 660.6541, 93.1463, 635.7869, 620.1396, 96.3916, 678.0377, 700.7860, 101.6830, 629.7795, 656.3893, 70.3272, 582.1596, 599.7641, 95.7833, 658.6488, 585.4258, 104.7383, 695.1187, 593.8207, 11.0579, 725.1434, 677.5512, 116.5812, 641.2295, 586.1792, 153.8195, 571.4501, 542.7566, 133.7851, 586.0374, 603.3937, 86.3354, 672.8126, 579.2473, 64.3795, 638.5174, 569.8522, 61.2264, 688.0781, 563.1984, 77.4383, 665.5835, 568.6205, 16.4903}
