50 2 [30, 30]
capacities = [100000, 47, 28, 40, 46, 44, 41, 24, 30, 31, 41, 26, 46, 26, 24, 29, 27, 33, 31, 23, 22, 37, 29, 43, 30, 40, 36, 35, 49, 33, 38, 41, 34, 25, 46, 35, 44, 25, 29, 44, 32, 23, 23, 22, 28, 29, 47, 25, 33, 35, 46]
initial     = [50000, 0, 1, 6, 39, 11, 37, 17, 28, 1, 36, 1, 7, 3, 22, 29, 1, 26, 4, 4, 21, 0, 6, 43, 1, 33, 5, 34, 7, 3, 35, 6, 29, 22, 45, 30, 9, 4, 0, 38, 5, 0, 0, 22, 24, 28, 41, 18, 2, 6, 2]
target      = [0, 39, 19, 36, 8, 31, 11, 4, 6, 26, 11, 18, 36, 21, 6, 8, 18, 5, 25, 19, 6, 33, 24, 8, 26, 5, 34, 8, 47, 30, 7, 27, 7, 5, 3, 5, 38, 20, 25, 8, 29, 22, 16, 7, 2, 8, 9, 1, 29, 30, 37]
weights    = [0.000000, 0.105882, 0.102941, 0.096569, 0.266544, 0.086053, 0.182086, 0.231618, 0.254902, 0.103733, 0.177005, 0.102778, 0.095016, 0.097899, 0.199020, 0.196691, 0.102778, 0.284706, 0.096941, 0.094118, 0.189706, 0.105882, 0.091912, 0.294485, 0.103733, 0.362941, 0.097664, 0.231618, 0.097559, 0.100294, 0.273529, 0.093464, 0.225630, 0.240000, 0.832353, 0.329412, 0.092647, 0.094706, 0.105882, 0.259559, 0.096247, 0.105882, 0.105882, 0.169748, 0.664706, 0.189706, 0.248693, 1.000000, 0.102028, 0.094706, 0.102862]
min_ratio  = [0.0000, 0.0000, 0.0368, 0.1167, 0.7000, 0.2484, 0.7000, 0.7000, 0.7000, 0.0269, 0.7000, 0.0389, 0.1361, 0.1000, 0.7000, 0.7000, 0.0389, 0.7000, 0.1120, 0.1474, 0.7000, 0.0000, 0.1750, 0.7000, 0.0269, 0.7000, 0.1029, 0.7000, 0.1043, 0.0700, 0.7000, 0.1556, 0.7000, 0.7000, 0.7000, 0.7000, 0.1658, 0.1400, 0.0000, 0.7000, 0.1207, 0.0000, 0.0000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.0483, 0.1400, 0.0378]
points = [(584400.000, 4511800.000), (584171.250, 4511452.314), (584774.464, 4511717.701), (584279.277, 4512145.356), (584195.270, 4511446.757), (584671.054, 4511722.651), (584271.419, 4512247.580), (584117.314, 4511532.045), (584623.488, 4511760.475), (584312.412, 4512176.858), (584204.052, 4511438.797), (584717.387, 4511836.555), (584245.753, 4512231.486), (584202.780, 4511567.275), (584658.931, 4511676.655), (584299.898, 4512245.319), (584186.063, 4511508.937), (584675.187, 4511678.662), (584267.596, 4512178.181), (584095.939, 4511502.073), (584712.895, 4511677.594), (584312.377, 4512237.608), (584158.776, 4511424.972), (584621.627, 4511826.884), (584267.097, 4512159.996), (584154.023, 4511478.599), (584656.207, 4511821.967), (584314.021, 4512263.553), (584044.577, 4511509.981), (584698.188, 4511726.623), (584241.769, 4512262.249), (584048.902, 4511577.216), (584681.805, 4511711.701), (584267.793, 4512258.155), (584185.969, 4511438.266), (584751.524, 4511816.574), (584399.151, 4512275.784), (584058.557, 4511494.553), (584674.968, 4511676.042), (584340.709, 4512233.971), (584036.499, 4511475.483), (584670.362, 4511785.325), (584392.623, 4512149.801), (584136.062, 4511468.833), (584745.345, 4511683.309), (584399.069, 4512293.833), (584111.070, 4511488.025), (584712.552, 4511752.503), (584331.049, 4512266.105), (584152.292, 4511504.176), (584695.047, 4511685.138)]
distances = [
{0.0000, 416.1876, 383.4012, 365.8481, 408.2831, 281.8743, 465.6833, 389.5008, 226.9565, 386.9030, 410.9296, 319.4847, 458.2268, 305.0516, 286.8086, 456.4310, 361.2297, 300.7506, 400.6892, 425.6916, 335.9857, 446.2947, 445.9096, 223.2517, 383.7450, 404.7260, 257.1471, 471.4594, 458.7341, 307.0832, 488.5808, 415.8157, 295.3146, 476.8483, 420.3100, 351.9147, 475.7845, 458.1282, 301.6178, 438.0029, 487.2821, 270.7601, 349.8784, 423.4792, 364.5270, 493.8334, 425.2165, 316.1405, 471.1773, 385.8381, 316.6162}
{416.1876, 0.0000, 659.0126, 701.4107, 24.6548, 568.2305, 801.5494, 96.2606, 547.2504, 738.1673, 35.4780, 667.7623, 782.7254, 119.2067, 536.8067, 803.3723, 58.5281, 552.4369, 732.2332, 90.2642, 586.6261, 797.8746, 30.0534, 585.7835, 714.1432, 31.4269, 609.7761, 823.7067, 139.1818, 594.0612, 812.9991, 174.8417, 572.6678, 811.6030, 20.3470, 685.1304, 854.4245, 120.3486, 551.1682, 799.8154, 136.7279, 600.0078, 731.7744, 38.8720, 618.8244, 871.8113, 69.9779, 618.9681, 829.3319, 55.2182, 573.2107}
{383.4012, 659.0126, 0.0000, 654.2930, 639.4343, 103.5286, 730.6343, 682.8716, 156.9181, 651.3970, 634.9467, 131.8490, 737.2311, 591.1433, 122.6080, 709.6431, 624.3382, 106.6766, 684.8047, 711.9629, 73.4803, 695.5778, 681.7348, 187.8301, 673.0869, 664.9184, 157.6583, 714.1164, 758.8698, 76.7964, 761.7720, 739.0378, 92.8531, 740.8143, 651.4675, 101.4996, 672.5447, 749.8788, 107.8651, 674.2983, 776.6990, 124.1380, 576.6390, 685.1948, 45.0639, 687.6402, 702.0278, 71.0230, 705.2403, 657.7923, 85.8336}
