20 3 [30, 30, 30]
capacities = [100000, 43, 41, 30, 33, 28, 35, 30, 25, 39, 43, 47, 34, 32, 44, 38, 40, 32, 39, 39, 21]
initial     = [50000, 37, 3, 19, 2, 2, 0, 8, 11, 29, 17, 6, 12, 28, 16, 3, 27, 9, 4, 25, 18]
target      = [0, 28, 15, 2, 4, 15, 10, 22, 4, 28, 31, 12, 7, 22, 2, 3, 14, 8, 6, 39, 5]
weights    = [0.000000, 0.085924, 0.139412, 1.000000, 0.105882, 0.146863, 0.161765, 0.121123, 0.245588, 0.053992, 0.100474, 0.105882, 0.129832, 0.080481, 0.832353, 0.050000, 0.153782, 0.063971, 0.087255, 0.090121, 0.340588]
min_ratio  = [0.0000, 0.7000, 0.1400, 0.7000, 0.3500, 0.0933, 0.0000, 0.2545, 0.7000, 0.7000, 0.3839, 0.3500, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.4667, 0.4487, 0.7000]
points = [(584400.000, 4511800.000), (584108.687, 4511439.727), (584603.905, 4511673.023), (584380.618, 4512246.540), (584046.220, 4511542.744), (584662.163, 4511746.373), (584418.457, 4512263.012), (584055.128, 4511593.759), (584793.535, 4511783.173), (584271.995, 4512307.727), (584117.316, 4511604.984), (584739.855, 4511651.445), (584434.284, 4512106.100), (584193.350, 4511538.287), (584811.080, 4511653.848), (584348.853, 4512177.592), (584125.091, 4511561.182), (584787.356, 4511683.824), (584265.718, 4512310.232), (584043.065, 4511436.528), (584684.236, 4511702.609)]
distances = [
{0.0000, 463.3143, 240.2092, 446.9603, 437.4251, 267.5919, 463.3795, 401.8357, 393.8950, 523.6144, 343.4258, 370.9039, 308.0137, 333.4636, 436.2879, 381.0403, 364.1554, 404.4029, 527.6064, 509.4262, 300.4582}
{463.3143, 0.0000, 547.4192, 851.4070, 120.4770, 632.7467, 879.6338, 163.0778, 766.1418, 883.2291, 165.4821, 665.7309, 741.6645, 129.9305, 734.3051, 775.9671, 122.5579, 721.2319, 884.5553, 65.7002, 632.7432}
{240.2092, 547.4192, 0.0000, 615.4504, 572.6995, 93.6717, 618.4483, 554.4714, 219.3011, 716.2501, 491.3222, 137.6515, 465.1099, 432.0986, 208.0605, 565.3687, 491.7023, 183.7690, 721.3921, 608.6639, 85.6064}
{446.9603, 851.4070, 615.4504, 0.0000, 779.1984, 573.9637, 41.2687, 729.4290, 620.6522, 124.6713, 693.4853, 695.1177, 150.3444, 732.5922, 732.5169, 75.9132, 731.4436, 694.3237, 131.3727, 877.5319, 622.9324}
{437.4251, 120.4770, 572.6995, 779.1984, 0.0000, 648.7302, 810.7684, 51.7864, 785.0391, 797.6042, 94.4905, 702.1004, 684.0780, 147.1971, 772.8872, 703.2911, 80.9972, 754.4443, 798.2585, 106.2636, 657.7394}
{267.5919, 632.7467, 93.6717, 573.9637, 648.7302, 0.0000, 571.2338, 625.9255, 136.4290, 683.6297, 562.8935, 122.6674, 425.8312, 512.9192, 175.3200, 533.0223, 568.1045, 139.9489, 689.2792, 692.3061, 49.0156}
{463.3795, 879.6338, 618.4483, 41.2687, 810.7684, 571.2338, 0.0000, 761.5164, 609.0392, 153.1361, 723.6617, 690.8764, 157.7082, 758.8801, 724.7298, 110.1872, 760.6765, 686.6916, 159.8720, 907.7420, 620.2337}
{401.8357, 163.0778, 554.4714, 729.4290, 51.7864, 625.9255, 761.5164, 0.0000, 762.3143, 746.1779, 63.1932, 687.1521, 637.3791, 148.9371, 758.3361, 653.5560, 77.1753, 737.7462, 746.7810, 157.6934, 638.4551}
{393.8950, 766.1418, 219.3011, 620.6522, 785.0391, 136.4290, 609.0392, 762.3143, 0.0000, 739.7035, 699.3022, 142.2461, 483.0561, 648.2223, 130.5100, 594.3974, 704.3425, 99.5416, 745.9104, 826.6619, 135.7829}
{523.6144, 883.2291, 716.2501, 124.6713, 797.6042, 683.6297, 153.1361, 746.1779, 739.7035, 0.0000, 719.5646, 805.9769, 258.8268, 773.4485, 847.4495, 151.1369, 760.8614, 809.2298, 6.7583, 900.7759, 732.1959}
{343.4258, 165.4821, 491.3222, 693.4853, 94.4905, 562.8935, 723.6617, 63.1932, 699.3022, 719.5646, 0.0000, 624.2696, 592.9464, 101.1409, 695.4821, 617.6483, 44.4865, 674.6621, 720.6927, 184.0947, 575.2638}
{370.9039, 665.7309, 137.6515, 695.1177, 702.1004, 122.6674, 690.8764, 687.1521, 142.2461, 805.9769, 624.2696, 0.0000, 547.7996, 558.0972, 71.2657, 655.5247, 621.3550, 57.4871, 811.6687, 729.1818, 75.5722}
{308.0137, 741.6645, 465.1099, 150.3444, 684.0780, 425.8312, 157.7082, 637.3791, 483.0561, 258.8268, 592.9464, 547.7996, 0.0000, 616.8147, 588.6484, 111.3980, 626.5267, 550.4336, 264.7348, 775.4865, 474.6377}
{333.4636, 129.9305, 432.0986, 732.5922, 147.1971, 512.9192, 758.8801, 148.9371, 648.2223, 773.4485, 101.1409, 558.0972, 616.8147, 0.0000, 628.4465, 657.9453, 71.9961, 611.5756, 775.3296, 181.4955, 517.6592}
