20 3 [30, 30, 30]
capacities = [100000, 36, 30, 48, 20, 46, 44, 38, 45, 23, 20, 29, 29, 46, 30, 29, 43, 46, 27, 31, 24]
initial     = [50000, 31, 4, 8, 1, 3, 4, 0, 38, 20, 5, 28, 2, 40, 7, 2, 38, 9, 23, 31, 3]
target      = [0, 2, 30, 48, 20, 42, 37, 34, 10, 6, 16, 7, 20, 8, 30, 26, 9, 35, 3, 3, 24]
weights    = [0.000000, 1.000000, 0.106782, 0.104598, 0.112241, 0.110837, 0.108434, 0.115517, 0.233448, 0.202874, 0.095043, 0.246552, 0.108966, 0.312069, 0.100230, 0.110477, 0.261111, 0.098670, 0.486782, 0.661494, 0.107328]
min_ratio  = [0.0000, 0.7000, 0.0933, 0.1167, 0.0350, 0.0500, 0.0757, 0.0000, 0.7000, 0.7000, 0.2188, 0.7000, 0.0700, 0.7000, 0.1633, 0.0538, 0.7000, 0.1800, 0.7000, 0.7000, 0.0875]
points = [(584400.000, 4511800.000), (584081.310, 4511462.945), (584735.738, 4511769.042), (584307.439, 4512208.554), (584066.371, 4511428.017), (584773.846, 4511776.440), (584291.695, 4512154.624), (584043.845, 4511555.533), (584646.396, 4511803.568), (584312.026, 4512280.653), (584188.700, 4511533.254), (584646.788, 4511698.733), (584235.879, 4512169.223), (584049.660, 4511432.767), (584669.424, 4511743.645), (584293.559, 4512197.870), (584176.520, 4511529.993), (584745.561, 4511773.225), (584335.755, 4512236.354), (584069.177, 4511466.275), (584759.464, 4511723.925)]
distances = [
{0.0000, 463.8638, 337.1626, 418.9082, 499.6794, 374.5872, 370.7940, 431.9840, 246.4221, 488.6375, 340.2956, 266.7568, 404.0558, 507.5411, 275.2552, 411.8620, 350.4953, 346.5966, 441.0581, 469.9108, 367.4263}
{463.8638, 0.0000, 722.4763, 779.1457, 37.9883, 760.1877, 722.9674, 99.8809, 659.8081, 849.6331, 128.3589, 612.6671, 722.9937, 43.7309, 651.6679, 764.9605, 116.4495, 733.1460, 814.1893, 12.5817, 726.6391}
{337.1626, 722.4763, 0.0000, 613.6865, 751.2327, 38.8189, 588.0885, 724.0869, 95.7812, 664.2876, 595.6904, 113.3826, 640.3155, 764.0575, 71.0110, 615.9679, 608.1688, 10.6761, 615.1155, 732.1009, 50.9752}
{418.9082, 779.1457, 613.6865, 0.0000, 816.9162, 635.8122, 56.1815, 704.2147, 528.1153, 72.2443, 685.6597, 612.4339, 81.6571, 817.4937, 589.2149, 17.5166, 691.0753, 617.6262, 39.6814, 779.5814, 662.7158}
{499.6794, 37.9883, 751.2327, 816.9162, 0.0000, 788.6185, 760.7419, 129.4903, 690.9903, 887.3184, 161.3665, 640.4454, 760.3410, 17.3726, 680.6570, 802.6752, 150.1064, 761.8840, 852.0424, 38.3608, 753.6180}
{374.5872, 760.1877, 38.8189, 635.8122, 788.6185, 0.0000, 612.7741, 762.6928, 130.3044, 683.7453, 633.6680, 148.9370, 666.0976, 801.5958, 109.4503, 638.9668, 646.1687, 28.4670, 635.1722, 769.9094, 54.4490}
{370.7940, 722.9674, 588.0885, 56.1815, 760.7419, 612.7741, 0.0000, 648.3357, 499.0526, 127.6583, 629.8479, 577.8648, 57.6935, 761.3529, 558.1968, 43.2862, 635.1606, 592.8403, 92.8500, 723.4212, 635.8538}
{431.9840, 99.8809, 724.0869, 704.2147, 129.4903, 762.6928, 648.3357, 0.0000, 651.6048, 773.1231, 146.5577, 619.7140, 643.0331, 122.9038, 653.2495, 689.1685, 135.1107, 734.7070, 740.7620, 92.7829, 735.1643}
{246.4221, 659.8081, 95.7812, 528.1153, 690.9903, 130.3044, 499.0526, 651.6048, 0.0000, 582.5922, 531.5596, 104.8359, 549.7526, 702.5575, 64.1958, 529.1206, 543.7156, 103.7030, 532.7305, 668.5421, 138.3019}
{488.6375, 849.6331, 664.2876, 72.2443, 887.3184, 683.7453, 127.6583, 773.1231, 582.5922, 0.0000, 757.5052, 671.3394, 134.9632, 887.5506, 645.0671, 84.8177, 762.7922, 667.4097, 50.2540, 849.8156, 714.2460}
{340.2956, 128.3589, 595.6904, 685.6597, 161.3665, 633.6680, 629.8479, 146.5577, 531.5596, 757.5052, 0.0000, 487.0602, 637.7160, 171.5507, 524.7478, 672.8369, 12.6086, 606.3664, 718.3138, 137.0106, 601.7705}
{266.7568, 612.6671, 113.3826, 612.4339, 640.4454, 148.9370, 577.8648, 619.7140, 104.8359, 671.3394, 487.0602, 0.0000, 624.6653, 653.6809, 50.2941, 611.4809, 499.6244, 123.7144, 621.1102, 622.6320, 115.4588}
{404.0558, 722.9937, 640.3155, 81.6571, 760.3410, 666.0976, 57.6935, 643.0331, 549.7526, 134.9632, 637.7160, 624.6653, 0.0000, 759.6343, 607.5181, 64.4020, 641.9796, 645.4377, 120.3408, 722.4435, 687.3368}
{507.5411, 43.7309, 764.0575, 817.4937, 17.3726, 801.5958, 761.3529, 122.9038, 702.5575, 887.5506, 171.5507, 653.6809, 759.6343, 0.0000, 693.3631, 803.0373, 159.8322, 774.7188, 852.9962, 38.7776, 767.1994}
{275.2552, 651.6679, 71.0110, 589.2149, 680.6570, 109.4503, 558.1968, 653.2495, 64.1958, 645.0671, 524.7478, 50.2941, 607.5181, 693.3631, 0.0000, 589.5726, 537.2164, 81.6809, 595.0611, 661.2342, 92.1742}
{411.8620, 764.9605, 615.9679, 17.5166, 802.6752, 638.9668, 43.2862, 689.1685, 529.1206, 84.8177, 672.8369, 611.4809, 64.4020, 803.0373, 589.5726, 0.0000, 678.0543, 620.1851, 57.1103, 765.2307, 664.5994}
{350.4953, 116.4495, 608.1688, 691.0753, 150.1064, 646.1687, 635.1606, 135.1107, 543.7156, 762.7922, 12.6086, 499.6244, 641.9796, 159.8322, 537.2164, 678.0543, 0.0000, 618.8449, 724.0868, 124.8300, 614.3563}
{346.5966, 733.1460, 10.6761, 617.6262, 761.8840, 28.4670, 592.8403, 734.7070, 103.7030, 667.4097, 606.3664, 123.7144, 645.4377, 774.7188, 81.6809, 620.1851, 618.8449, 0.0000, 618.4087, 742.7741, 51.2230}
{441.0581, 814.1893, 615.1155, 39.6814, 852.0424, 635.1722, 92.8500, 740.7620, 532.7305, 50.2540, 718.3138, 621.1102, 120.3408, 852.9962, 595.0611, 57.1103, 724.0868, 618.4087, 0.0000, 814.9143, 664.9159}
{469.9108, 12.5817, 732.1009, 779.5814, 38.3608, 769.9094, 723.4212, 92.7829, 668.5421, 849.8156, 137.0106, 622.6320, 722.4435, 38.7776, 661.2342, 765.2307, 124.8300, 742.7741, 814.9143, 0.0000, 736.8041}
{367.4263, 726.6391, 50.9752, 662.7158, 753.6180, 54.4490, 635.8538, 735.1643, 138.3019, 714.2460, 601.7705, 115.4588, 687.3368, 767.1994, 92.1742, 664.5994, 614.3563, 51.2230, 664.9159, 736.8041, 0.0000}
]
