run_id,node_uid,parent_uid,event,row_attachment_mode,theoretical_full_rows,theoretical_full_bounds,inherited_rows,inherited_bounds,exact_duplicate_rows_omitted,identical_bounds_omitted,dominance_omissions,delta_rows_attached,delta_bounds_attached,row_factory_seconds,families,aggregate_signature,status,failure_reason
stage1__tight_T_seed3101__factory_delta__300s,10,7,branch_bounds_only,exact-incremental-delta,1442,42,6167,42,1191,41,0,0,1,0.0143997,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,40a885b9840ffcca,passed,
stage1__tight_T_seed3101__factory_delta__300s,8,5,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,4986,42,806,42,0,636,0,0.014670600000000001,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick,7d2b0c30b3d37984,passed,
stage1__tight_T_seed3101__factory_delta__300s,11,8,branch_bounds_only,exact-incremental-delta,1442,42,5622,42,261,41,0,0,1,0.014702399999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,99d7bea2e6ccd124,passed,
stage1__tight_T_seed3101__factory_delta__300s,12,8,branch_bounds_only,exact-incremental-delta,1442,42,5622,42,1191,41,0,0,1,0.0144592,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,d2591eab428bd467,passed,
stage1__tight_T_seed3101__factory_delta__300s,11,8,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,5622,42,261,42,0,1181,0,0.014545499999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,99d7bea2e6ccd124,passed,
stage1__tight_T_seed3101__factory_delta__300s,13,11,branch_bounds_only,exact-incremental-delta,1442,42,6803,42,261,41,0,0,1,0.014797899999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,07dfdc33bdda2be7,passed,
stage1__tight_T_seed3101__factory_delta__300s,14,11,branch_bounds_only,exact-incremental-delta,1442,42,6803,42,1191,41,0,0,1,0.0143237,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,66607b9da055b544,passed,
stage1__tight_T_seed3101__factory_delta__300s,12,8,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,5622,42,1191,42,0,251,0,0.0148177,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,d2591eab428bd467,passed,
stage1__tight_T_seed3101__factory_delta__300s,15,12,branch_bounds_only,exact-incremental-delta,1442,42,5873,42,261,41,0,0,1,0.014823100000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,e2e457c6581a73bd,passed,
stage1__tight_T_seed3101__factory_delta__300s,16,12,branch_bounds_only,exact-incremental-delta,1442,42,5873,42,1191,41,0,0,1,0.014373199999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b8079d97fce8e3b3,passed,
stage1__tight_T_seed3101__factory_delta__300s,15,12,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,5873,42,261,42,0,1181,0,0.0144986,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,e2e457c6581a73bd,passed,
stage1__tight_T_seed3101__factory_delta__300s,17,15,branch_bounds_only,exact-incremental-delta,1442,42,7054,42,261,41,0,0,1,0.014632900000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f2a81ad032039195,passed,
stage1__tight_T_seed3101__factory_delta__300s,18,15,branch_bounds_only,exact-incremental-delta,1442,42,7054,42,1191,41,0,0,1,0.0144396,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,cd60a47195f15dac,passed,
stage1__tight_T_seed3101__factory_delta__300s,17,15,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,7054,42,261,42,0,1181,0,0.014467600000000001,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f2a81ad032039195,passed,
stage1__tight_T_seed3101__factory_delta__300s,19,17,branch_bounds_only,exact-incremental-delta,1442,42,8235,42,261,41,0,0,1,0.0144666,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,234a61bd1c72b629,passed,
stage1__tight_T_seed3101__factory_delta__300s,20,17,branch_bounds_only,exact-incremental-delta,1442,42,8235,42,1191,41,0,0,1,0.014264199999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b2aaee1919625d6d,passed,
stage1__tight_T_seed3101__factory_delta__300s,19,17,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,8235,42,261,42,0,1181,0,0.0146333,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,234a61bd1c72b629,passed,
stage1__tight_T_seed3101__factory_delta__300s,21,19,branch_bounds_only,exact-incremental-delta,1442,42,9416,42,261,41,0,0,1,0.0145364,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,c74e6f63a684b5d2,passed,
stage1__tight_T_seed3101__factory_delta__300s,22,19,branch_bounds_only,exact-incremental-delta,1442,42,9416,42,1191,41,0,0,1,0.0143426,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,19fddd8277cf8b0a,passed,
stage1__tight_T_seed3101__factory_delta__300s,20,17,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,8235,42,1191,42,0,251,0,0.015059599999999999,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b2aaee1919625d6d,passed,
stage1__tight_T_seed3101__factory_delta__300s,23,20,branch_bounds_only,exact-incremental-delta,1442,42,8486,42,261,41,0,0,1,0.0146979,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,bacd1efd09e561ec,passed,
stage1__tight_T_seed3101__factory_delta__300s,24,20,branch_bounds_only,exact-incremental-delta,1442,42,8486,42,1191,41,0,0,1,0.0142948,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b449abd63690f725,passed,
stage1__tight_T_seed3101__factory_delta__300s,23,20,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,8486,42,261,42,0,1181,0,0.0145808,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,bacd1efd09e561ec,passed,
stage1__tight_T_seed3101__factory_delta__300s,25,23,branch_bounds_only,exact-incremental-delta,1442,42,9667,42,261,41,0,0,1,0.0143664,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,1226a63310bcdf68,passed,
stage1__tight_T_seed3101__factory_delta__300s,26,23,branch_bounds_only,exact-incremental-delta,1442,42,9667,42,1191,41,0,0,1,0.014510199999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,faf4a9fad471ee91,passed,
stage1__tight_T_seed3101__factory_delta__300s,24,20,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,8486,42,1191,42,0,251,0,0.014352800000000001,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b449abd63690f725,passed,
stage1__tight_T_seed3101__factory_delta__300s,27,24,branch_bounds_only,exact-incremental-delta,1442,42,8737,42,261,41,0,0,1,0.014383699999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,d7e1bb79dfa93093,passed,
stage1__tight_T_seed3101__factory_delta__300s,28,24,branch_bounds_only,exact-incremental-delta,1442,42,8737,42,1191,41,0,0,1,0.014304799999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,11ca18f0ea3f2c30,passed,
stage1__tight_T_seed3101__factory_delta__300s,27,24,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,8737,42,261,42,0,1181,0,0.0143541,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,d7e1bb79dfa93093,passed,
stage1__tight_T_seed3101__factory_delta__300s,28,24,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,8737,42,1191,42,0,251,0,0.0144995,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,11ca18f0ea3f2c30,passed,
stage1__tight_T_seed3101__factory_delta__300s,2,0,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,1443,42,2,41,0,1441,1,0.014374700000000001,direct_gini_cap|direct_gini_floor|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick|variable_s_low_gini_centering,f84cb76467193313,passed,
stage1__tight_T_seed3101__factory_delta__300s,147,2,branch_bounds_only,exact-incremental-delta,1443,42,2884,42,262,41,0,0,1,0.014305399999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,373ecb13940777b0,passed,
stage1__tight_T_seed3101__factory_delta__300s,148,2,branch_bounds_only,exact-incremental-delta,1443,42,2884,42,805,29,0,0,13,0.0143553,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,7629f95ae84acbc9,passed,
stage1__tight_T_seed3101__factory_delta__300s,147,2,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,2884,42,262,42,0,1181,0,0.0146453,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,373ecb13940777b0,passed,
stage1__tight_T_seed3101__factory_delta__300s,149,147,branch_bounds_only,exact-incremental-delta,1443,42,4065,42,262,41,0,0,1,0.0145702,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,97c248941bc38293,passed,
stage1__tight_T_seed3101__factory_delta__300s,150,147,branch_bounds_only,exact-incremental-delta,1443,42,4065,42,805,33,0,0,9,0.0142463,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,c5d0c9dd6a7ca7d6,passed,
stage1__tight_T_seed3101__factory_delta__300s,149,147,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,4065,42,262,42,0,1181,0,0.0145057,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,97c248941bc38293,passed,
stage1__tight_T_seed3101__factory_delta__300s,151,149,branch_bounds_only,exact-incremental-delta,1443,42,5246,42,262,41,0,0,1,0.0143991,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,a8aa1bd98d690f8d,passed,
stage1__tight_T_seed3101__factory_delta__300s,152,149,branch_bounds_only,exact-incremental-delta,1443,42,5246,42,806,35,0,0,7,0.0143976,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,6c4dadbe10074e27,passed,
stage1__tight_T_seed3101__factory_delta__300s,151,149,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,5246,42,262,42,0,1181,0,0.014314800000000001,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,a8aa1bd98d690f8d,passed,
stage1__tight_T_seed3101__factory_delta__300s,153,151,branch_bounds_only,exact-incremental-delta,1443,42,6427,42,262,41,0,0,1,0.014338800000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,76c6682ff9e12695,passed,
stage1__tight_T_seed3101__factory_delta__300s,154,151,branch_bounds_only,exact-incremental-delta,1443,42,6427,42,806,36,0,0,6,0.014234699999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,889c4367e6112023,passed,
stage1__tight_T_seed3101__factory_delta__300s,153,151,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,6427,42,262,42,0,1181,0,0.014647,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,76c6682ff9e12695,passed,
stage1__tight_T_seed3101__factory_delta__300s,155,153,branch_bounds_only,exact-incremental-delta,1443,42,7608,42,262,41,0,0,1,0.014654500000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,2c62bd30973d1d88,passed,
stage1__tight_T_seed3101__factory_delta__300s,156,153,branch_bounds_only,exact-incremental-delta,1443,42,7608,42,808,39,0,0,3,0.0140483,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|sp_product_mccormick,4c25cd5c31b395a5,passed,
stage1__tight_T_seed3101__factory_delta__300s,154,151,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,6427,42,806,42,0,637,0,0.0143912,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick,889c4367e6112023,passed,
stage1__tight_T_seed3101__factory_delta__300s,157,154,branch_bounds_only,exact-incremental-delta,1443,42,7064,42,262,41,0,0,1,0.0146062,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,de4b8db8b5fd9088,passed,
stage1__tight_T_seed3101__factory_delta__300s,158,154,branch_bounds_only,exact-incremental-delta,1443,42,7064,42,808,39,0,0,3,0.014174300000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|sp_product_mccormick,421279a4683bccf6,passed,
stage1__tight_T_seed3101__factory_delta__300s,155,153,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,7608,42,262,42,0,1181,0,0.0144411,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,2c62bd30973d1d88,passed,
stage1__tight_T_seed3101__factory_delta__300s,159,155,branch_bounds_only,exact-incremental-delta,1443,42,8789,42,262,41,0,0,1,0.0145054,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,1892deb1311aa713,passed,
stage1__tight_T_seed3101__factory_delta__300s,160,155,branch_bounds_only,exact-incremental-delta,1443,42,8789,42,808,40,0,0,2,0.014435,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|sp_product_mccormick,08d4fcd5827057b7,passed,
stage1__tight_T_seed3101__factory_delta__300s,156,153,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,7608,42,808,42,0,635,0,0.0147251,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|sp_product_mccormick,4c25cd5c31b395a5,passed,
stage1__tight_T_seed3101__factory_delta__300s,161,156,branch_bounds_only,exact-incremental-delta,1443,42,8243,42,262,41,0,0,1,0.0145224,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,b11dc899d17b70da,passed,
stage1__tight_T_seed3101__factory_delta__300s,162,156,branch_bounds_only,exact-incremental-delta,1443,42,8243,42,808,40,0,0,2,0.0140705,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|sp_product_mccormick,c1c01dd771599c77,passed,
stage1__tight_T_seed3101__factory_delta__300s,159,155,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,8789,42,262,42,0,1181,0,0.014586,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,1892deb1311aa713,passed,
stage1__tight_T_seed3101__factory_delta__300s,163,159,branch_bounds_only,exact-incremental-delta,1443,42,9970,42,262,41,0,0,1,0.0146611,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,1fe8f4ec6209cbed,passed,
stage1__tight_T_seed3101__factory_delta__300s,164,159,branch_bounds_only,exact-incremental-delta,1443,42,9970,42,1192,41,0,0,1,0.0142168,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,f299c17a86007256,passed,
stage1__tight_T_seed3101__factory_delta__300s,163,159,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,9970,42,262,42,0,1181,0,0.014507000000000001,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,1fe8f4ec6209cbed,passed,
stage1__tight_T_seed3101__factory_delta__300s,165,163,branch_bounds_only,exact-incremental-delta,1443,42,11151,42,262,41,0,0,1,0.0148688,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,53b8fb7c7c080ef4,passed,
stage1__tight_T_seed3101__factory_delta__300s,166,163,branch_bounds_only,exact-incremental-delta,1443,42,11151,42,1192,41,0,0,1,0.014211700000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,4b94a0ef2e1ade20,passed,
stage1__tight_T_seed3101__factory_delta__300s,164,159,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,9970,42,1192,42,0,251,0,0.0145655,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,f299c17a86007256,passed,
stage1__tight_T_seed3101__factory_delta__300s,167,164,branch_bounds_only,exact-incremental-delta,1443,42,10221,42,262,41,0,0,1,0.014585799999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,cb2b827d819452c9,passed,
stage1__tight_T_seed3101__factory_delta__300s,168,164,branch_bounds_only,exact-incremental-delta,1443,42,10221,42,1192,41,0,0,1,0.014778899999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,dc3be3641357f0cc,passed,
stage1__tight_T_seed3101__factory_delta__300s,165,163,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,11151,42,262,42,0,1181,0,0.0145661,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,53b8fb7c7c080ef4,passed,
stage1__tight_T_seed3101__factory_delta__300s,169,165,branch_bounds_only,exact-incremental-delta,1443,42,12332,42,262,41,0,0,1,0.014545000000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,40fd2ff96f92a3c4,passed,
stage1__tight_T_seed3101__factory_delta__300s,170,165,branch_bounds_only,exact-incremental-delta,1443,42,12332,42,1192,41,0,0,1,0.0141864,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,024a504d642ecf10,passed,
stage1__tight_T_seed3101__factory_delta__300s,166,163,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,11151,42,1192,42,0,251,0,0.0145437,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,4b94a0ef2e1ade20,passed,
stage1__tight_T_seed3101__factory_delta__300s,171,166,branch_bounds_only,exact-incremental-delta,1443,42,11402,42,262,41,0,0,1,0.014497400000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,d05b814d9259433d,passed,
stage1__tight_T_seed3101__factory_delta__300s,172,166,branch_bounds_only,exact-incremental-delta,1443,42,11402,42,1192,41,0,0,1,0.0142062,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,ff8b600253ac06b8,passed,
stage1__tight_T_seed3101__factory_delta__300s,169,165,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,12332,42,262,42,0,1181,0,0.0145378,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,40fd2ff96f92a3c4,passed,
stage1__tight_T_seed3101__factory_delta__300s,170,165,deferred_first_relaxation_attach,exact-incremental-delta,1443,42,12332,42,1192,42,0,251,0,0.014826000000000001,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,024a504d642ecf10,passed,
stage1__tight_T_seed3101__factory_delta__300s,4,1,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,2624,42,806,42,0,636,0,0.014448000000000001,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick,cd0d892980f8e9b5,passed,
stage1__tight_T_seed3101__factory_delta__300s,307,4,branch_bounds_only,exact-incremental-delta,1442,42,3260,42,261,41,0,0,1,0.0143915,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,6820e4a538d07489,passed,
