20 3 [30, 30, 30]
capacities = [100000, 42, 49, 47, 27, 37, 30, 39, 25, 43, 30, 33, 44, 31, 35, 33, 42, 33, 43, 28, 26]
initial     = [50000, 9, 45, 2, 19, 9, 1, 0, 19, 1, 6, 32, 43, 24, 5, 3, 38, 30, 4, 24, 20]
target      = [0, 40, 11, 35, 8, 32, 27, 33, 7, 31, 23, 3, 6, 2, 27, 24, 7, 4, 31, 7, 2]
weights    = [0.000000, 0.116932, 0.316942, 0.131429, 0.168750, 0.112074, 0.133165, 0.136364, 0.198052, 0.133578, 0.113834, 0.884848, 0.582576, 1.000000, 0.120370, 0.125568, 0.432468, 0.611364, 0.125220, 0.259740, 0.827273]
min_ratio  = [0.0000, 0.1575, 0.7000, 0.0400, 0.7000, 0.1969, 0.0259, 0.0000, 0.7000, 0.0226, 0.1826, 0.7000, 0.7000, 0.7000, 0.1296, 0.0875, 0.7000, 0.7000, 0.0903, 0.7000, 0.7000]
points = [(584400.000, 4511800.000), (584040.881, 4511439.818), (584641.986, 4511718.740), (584254.244, 4512229.248), (584088.027, 4511548.344), (584768.387, 4511754.817), (584286.535, 4512279.379), (584066.900, 4511435.989), (584627.502, 4511814.333), (584348.554, 4512262.802), (584041.421, 4511534.658), (584667.511, 4511786.079), (584255.301, 4512300.013), (584074.327, 4511492.087), (584643.178, 4511775.148), (584338.487, 4512185.333), (584187.331, 4511529.143), (584637.490, 4511838.065), (584265.699, 4512292.211), (584166.783, 4511547.242), (584710.398, 4511717.289)]
distances = [
{0.0000, 508.6230, 255.2656, 453.3202, 400.8217, 371.1473, 492.6244, 493.4162, 227.9535, 465.6523, 446.0773, 267.8729, 520.5298, 448.1892, 244.4450, 390.2120, 344.3717, 240.5210, 510.2043, 343.9138, 321.2287}
{508.6230, 0.0000, 662.6650, 817.7551, 118.3239, 792.7729, 874.7618, 26.2996, 695.9785, 878.6149, 94.8410, 715.9342, 886.5166, 62.0534, 689.3538, 802.7214, 171.5414, 717.3164, 881.5422, 165.5030, 724.7367}
{255.2656, 662.6650, 0.0000, 641.0642, 579.5737, 131.4483, 663.8239, 640.8370, 96.6840, 618.1471, 628.1434, 72.0145, 698.1434, 611.2355, 56.4212, 556.6155, 492.6038, 119.4102, 685.9016, 505.2023, 68.4271}
{453.3202, 817.7551, 641.0642, 0.0000, 700.8987, 699.5917, 59.6306, 815.0816, 558.1014, 100.1011, 726.4635, 605.9611, 70.7730, 758.7999, 597.8939, 95.0029, 703.2962, 547.6329, 63.9963, 687.5916, 685.6958}
{400.8217, 118.3239, 579.5737, 700.8987, 0.0000, 710.9997, 757.5077, 114.3239, 601.4848, 760.4763, 48.5734, 626.3543, 770.0571, 57.9012, 599.6945, 684.4601, 101.1434, 621.1665, 764.7914, 78.7640, 644.8940}
{371.1473, 792.7729, 131.4483, 699.5917, 710.9997, 0.0000, 712.2830, 770.5418, 152.9397, 659.0208, 759.5713, 105.6091, 748.6629, 742.1229, 126.8483, 608.4060, 623.3416, 155.1269, 735.8582, 636.4073, 69.0725}
{492.6244, 874.7618, 663.8239, 59.6306, 757.5077, 712.2830, 0.0000, 871.5195, 576.6516, 64.1963, 784.0219, 623.2879, 37.4340, 815.3903, 617.6110, 107.4417, 756.7671, 563.8504, 24.4698, 741.8661, 703.9921}
{493.4162, 26.2996, 640.8370, 815.0816, 114.3239, 770.5418, 871.5195, 0.0000, 676.3276, 873.4689, 101.9053, 695.1952, 884.3264, 56.5873, 668.6747, 797.0421, 152.2536, 698.0243, 878.9979, 149.5120, 702.2958}
{227.9535, 695.9785, 96.6840, 558.1014, 601.4848, 152.9397, 576.6516, 676.3276, 0.0000, 528.1446, 649.3912, 48.9791, 611.8982, 640.1920, 42.2037, 470.2882, 524.4849, 25.7484, 599.3906, 532.5409, 127.6287}
{465.6523, 878.6149, 618.1471, 100.1011, 760.4763, 659.0208, 64.1963, 873.4689, 528.1446, 0.0000, 790.2680, 573.5835, 100.4029, 818.0475, 569.7450, 78.1199, 751.1648, 513.6973, 87.9191, 738.2860, 654.6104}
{446.0773, 94.8410, 628.1434, 726.4635, 48.5734, 759.5713, 784.0219, 101.9053, 649.3912, 790.2680, 0.0000, 674.6856, 794.6784, 53.8056, 648.0333, 715.2805, 146.0137, 668.8448, 790.0553, 125.9917, 693.4578}
