20 3 [30, 30, 30]
capacities = [100000, 22, 42, 49, 22, 43, 39, 28, 23, 28, 35, 31, 41, 47, 37, 40, 38, 20, 41, 22, 46]
initial     = [50000, 3, 33, 4, 1, 12, 35, 19, 15, 3, 34, 16, 23, 11, 31, 40, 13, 18, 41, 7, 12]
target      = [0, 12, 19, 20, 10, 28, 38, 26, 17, 7, 11, 8, 3, 34, 27, 13, 7, 5, 25, 7, 3]
weights    = [0.000000, 0.156875, 0.155000, 0.164000, 0.178250, 0.131429, 0.061250, 0.088365, 0.066765, 0.131429, 0.347955, 0.192500, 1.000000, 0.146397, 0.071111, 0.345962, 0.172143, 0.420500, 0.141200, 0.050000, 0.477500]
min_ratio  = [0.0000, 0.1750, 0.7000, 0.1400, 0.0700, 0.3000, 0.6447, 0.5115, 0.6176, 0.3000, 0.7000, 0.7000, 0.7000, 0.2265, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000]
points = [(584400.000, 4511800.000), (584232.358, 4511605.766), (584775.811, 4511681.352), (584257.043, 4512172.938), (584232.002, 4511550.476), (584749.004, 4511759.377), (584368.692, 4512275.628), (584107.333, 4511528.964), (584678.982, 4511652.131), (584296.504, 4512209.743), (584186.458, 4511482.194), (584734.153, 4511770.129), (584219.040, 4512149.976), (584172.597, 4511516.909), (584745.201, 4511661.152), (584418.141, 4512295.148), (584031.888, 4511515.491), (584719.932, 4511680.717), (584335.157, 4512150.778), (584144.884, 4511589.036), (584693.638, 4511702.201)]
distances = [
{0.0000, 256.5751, 394.0952, 399.3992, 300.8084, 351.3598, 476.6575, 398.8917, 315.7467, 422.6120, 382.8853, 335.4858, 393.9915, 363.1152, 372.0784, 495.4798, 465.2440, 341.4452, 356.7207, 331.0440, 309.4966}
{256.5751, 0.0000, 548.6841, 567.7098, 55.2909, 538.9982, 683.5955, 146.7304, 449.0239, 607.3743, 131.8213, 528.0281, 544.3729, 107.0837, 515.8249, 713.9767, 219.8588, 493.3008, 554.6222, 89.0595, 471.2529}
{394.0952, 548.6841, 0.0000, 714.6863, 559.3361, 82.5014, 720.3536, 685.6275, 101.1421, 713.3946, 622.0943, 98.0642, 727.7368, 625.2265, 36.6746, 710.4031, 762.1886, 55.8827, 643.8447, 637.6448, 84.7759}
{399.3992, 567.7098, 714.6863, 0.0000, 622.9661, 642.6958, 151.6925, 661.1477, 670.2776, 53.9604, 694.3419, 624.4114, 44.4017, 661.4426, 707.2645, 202.2064, 694.9333, 675.6834, 81.1962, 594.5774, 642.0351}
{300.8084, 55.2909, 559.3361, 622.9661, 0.0000, 557.6115, 737.9228, 126.5114, 458.3939, 662.4152, 82.0775, 548.0908, 599.6398, 68.2323, 524.9975, 767.5830, 203.1491, 505.0131, 609.1004, 95.2699, 485.9309}
{351.3598, 538.9982, 82.5014, 642.6958, 557.6115, 0.0000, 641.2113, 681.7856, 128.0809, 638.4242, 627.1273, 18.3338, 658.3525, 625.3280, 98.2988, 629.6986, 757.4534, 83.8610, 569.6170, 627.6756, 79.5892}
{476.6575, 683.5955, 720.3536, 151.6925, 737.9228, 641.2113, 0.0000, 791.0853, 696.4395, 97.7341, 814.0931, 623.7720, 195.4077, 783.6508, 720.6523, 53.1617, 831.4119, 690.8611, 129.2758, 722.1491, 659.0971}
{398.8917, 146.7304, 685.6275, 661.1477, 126.5114, 681.7856, 791.0853, 0.0000, 584.7673, 706.5734, 91.9141, 671.6133, 630.9786, 66.3687, 651.4210, 826.8245, 76.6386, 631.1151, 662.2357, 70.8428, 611.3635}
{315.7467, 449.0239, 101.1421, 670.2776, 458.3939, 128.0809, 696.4395, 584.7673, 0.0000, 676.1806, 521.0171, 130.2585, 677.7867, 524.1281, 66.8306, 693.9078, 661.3632, 49.9400, 605.6928, 537.8117, 52.1706}
{422.6120, 607.3743, 713.3946, 53.9604, 662.4152, 638.4242, 97.7341, 706.5734, 676.1806, 0.0000, 735.8250, 620.3207, 97.8404, 703.8271, 708.7180, 148.6251, 742.9723, 677.6137, 70.5052, 638.9573, 644.4494}
{382.8853, 131.8213, 622.0943, 694.3419, 82.0775, 627.1273, 814.0931, 91.9141, 521.0171, 735.8250, 0.0000, 618.7706, 668.5763, 37.3795, 586.7026, 845.3231, 158.1156, 569.2151, 684.9205, 114.6454, 552.8431}
