20 2 [20, 20]
capacities = [100000, 34, 49, 46, 24, 22, 44, 41, 33, 34, 34, 29, 34, 39, 50, 46, 21, 50, 50, 43, 38]
initial     = [50000, 28, 22, 25, 4, 9, 10, 16, 21, 13, 9, 14, 12, 8, 19, 28, 18, 33, 31, 27, 15]
target      = [0, 11, 33, 28, 22, 15, 21, 13, 9, 24, 13, 18, 27, 27, 21, 33, 21, 16, 21, 15, 15]
weights    = [0.000000, 1.000000, 0.254902, 0.115861, 0.552941, 0.295882, 0.371989, 0.191855, 0.869608, 0.331740, 0.239140, 0.186601, 0.391503, 0.482571, 0.108543, 0.143137, 0.137815, 0.703125, 0.342717, 0.541765, 0.050000]
min_ratio  = [0.0000, 0.7000, 0.4667, 0.6250, 0.1273, 0.4200, 0.3333, 0.7000, 0.7000, 0.3792, 0.4846, 0.5444, 0.3111, 0.2074, 0.6333, 0.5939, 0.6000, 0.7000, 0.7000, 0.7000, 0.7000]
points = [(584400.000, 4511800.000), (584041.098, 4511526.390), (584693.841, 4511697.005), (584272.158, 4512145.404), (584115.998, 4511442.426), (584724.559, 4511736.076), (584388.375, 4512199.571), (584107.526, 4511584.927), (584658.280, 4511785.205), (584375.710, 4512240.714), (584182.040, 4511500.338), (584640.993, 4511766.396), (584279.829, 4512301.714), (584204.995, 4511568.351), (584673.456, 4511827.939), (584243.690, 4512145.267), (584090.177, 4511517.414), (584691.896, 4511715.594), (584284.517, 4512244.481), (584146.346, 4511481.667), (584634.912, 4511823.282)]
distances = [
{0.0000000000, 300.8677786413, 207.5788495922, 245.5354841279, 304.4238105617, 220.5295854927, 266.4930738726, 242.0258604050, 172.4691303396, 294.2553670304, 247.0306593103, 162.2165137665, 343.9365134376, 201.8671523596, 183.2526990753, 252.6678565211, 279.5591961933, 202.5695172729, 306.1589534000, 271.3556915674, 157.3754715440}
{300.8677786413, 0.0000000000, 449.7814137462, 440.4882366838, 75.0104712191, 476.6024295846, 504.9857679423, 59.0267591984, 446.1684334039, 525.8747305554, 95.5527116598, 430.7497647645, 540.8305268882, 112.7887017028, 467.0511381322, 434.1291322200, 33.2619504629, 451.8288036092, 505.4846503772, 76.2376246807, 442.5985409542}
{207.5788495922, 449.7814137462, 0.0000000000, 410.3533261034, 420.9580647625, 33.1335903452, 392.0776077300, 397.9536845906, 63.3988466611, 419.9611210974, 365.5245671471, 58.1488415283, 488.5706814125, 336.9946117896, 88.3404991232, 423.5166655751, 419.8744031991, 12.4602523517, 455.7172004765, 392.2134067403, 92.8997398777}
{245.5354841279, 440.4882366838, 410.3533261034, 0.0000000000, 480.0755865857, 406.7300118608, 85.4801489567, 389.4369008369, 352.0312685092, 93.8249067359, 434.2205288480, 352.5691044117, 104.3320229449, 387.2988289982, 341.1246592525, 18.9789351981, 435.8838313977, 400.5084236501, 66.5635137952, 450.3705806232, 323.4213032208}
{304.4238105617, 75.0104712191, 420.9580647625, 480.0755865857, 0.0000000000, 450.4698366087, 536.4313225412, 95.1683908361, 427.6901190389, 559.6482059312, 58.5575865799, 411.2725049125, 583.1772368488, 102.7996685777, 451.8499827876, 476.2309757672, 52.8724653762, 424.9335156017, 546.3782249052, 33.0712089448, 429.1196364830}
{220.5295854927, 476.6024295846, 33.1335903452, 406.7300118608, 450.4698366087, 0.0000000000, 381.7195063138, 423.5172659379, 55.0011756419, 408.9855959611, 394.3489329293, 59.2642802864, 479.6902929726, 363.9771693785, 70.0804917086, 420.9369094457, 447.3395419573, 25.7025209281, 448.2625034214, 421.1380672638, 83.3771939973}
{266.4930738726, 504.9857679423, 392.0776077300, 85.4801489567, 536.4313225412, 381.7195063138, 0.0000000000, 450.5120020895, 329.6784549194, 28.6992885423, 486.0275235445, 334.3026891657, 99.3658455602, 438.2117867557, 312.2541862987, 103.0266254254, 496.3240450182, 380.8515329563, 75.4351740467, 505.0694601842, 299.9064307885}
{242.0258604050, 59.0267591984, 397.9536845906, 389.4369008369, 95.1683908361, 423.5172659379, 450.5120020895, 0.0000000000, 390.6923245036, 472.3364034027, 75.1522725367, 375.6581316772, 491.4698210913, 65.9121498633, 410.5987523396, 384.4312295779, 46.4711646459, 399.2000477650, 455.2591106419, 73.5446399502, 385.8318500931}
{172.4691303396, 446.1684334039, 63.3988466611, 352.0312685092, 427.6901190389, 55.0011756419, 329.6784549194, 390.6923245036, 0.0000000000, 357.3575139426, 369.9576708514, 17.0309538173, 426.8785656480, 334.9913663342, 30.2322479712, 366.0783578763, 418.7033395217, 51.5347722894, 394.7623903810, 396.7712153777, 29.7838727419}
{294.2553670304, 525.8747305554, 419.9611210974, 93.8249067359, 559.6482059312, 408.9855959611, 28.6992885423, 472.3364034027, 357.3575139426, 0.0000000000, 510.1920027000, 362.3093411355, 75.7601488386, 462.4648474468, 339.3039366516, 108.6058537626, 518.4129194953, 408.6424488523, 60.8472176229, 528.6296317010, 327.5740167048}
{247.0306593103, 95.5527116598, 365.5245671471, 434.2205288480, 58.5575865799, 394.3489329293, 486.0275235445, 75.1522725367, 369.9576708514, 510.1920027000, 0.0000000000, 353.6636164595, 538.2137074379, 47.8551950553, 393.7354526464, 431.9132390014, 62.2908533129, 368.9556759469, 500.7777973349, 26.8543623047, 370.8169563138}
