stage,state_id,policy,candidate_pool_order,variable_name,semantic_family,original_type,root_value,fractionality,direction,imposed_bound,probe_status,child_objective,delta,score,work,solver_time_seconds,model_read_seconds,model_fingerprint_match,bound_override_readback_valid,fresh_disposable_model,failure_reason
core_120s,D2,a1-root-sparse-2x2,1,mode_0_1,operation_mode,B,0.5,0.5,up,1,optimal,0.15858790015822441,0,9.9999999999999984e-15,0.081989252943602334,0.033999919891357422,0.012913000000000001,1,1,1,none
core_120s,D2,a1-root-sparse-2x2,2,x_0_4_1,routing_arc,B,0.49307788149971643,0.49307788149971643,down,0,optimal,0.15858790015822441,0,1.8900102685452779e-09,0.15787279699901899,0.052999973297119141,0.013087100000000001,1,1,1,none
core_120s,D2,a1-root-sparse-2x2,2,x_0_4_1,routing_arc,B,0.49307788149971643,0.49307788149971643,up,1,optimal,0.17748800284367719,0.01890010268545278,1.8900102685452779e-09,0.061141935718977643,0.026999950408935547,0.0130969,1,1,1,none
core_120s,D2,a1-root-sparse-2x2,3,x_2_8_5,routing_arc,B,0.49307788149971643,0.49307788149971643,down,0,optimal,0.15858790015822441,0,9.9999999999999984e-15,0.15638071695132452,0.052999973297119141,0.013145,1,1,1,none
core_120s,D2,a1-root-sparse-2x2,3,x_2_8_5,routing_arc,B,0.49307788149971643,0.49307788149971643,up,1,optimal,0.15858790015822441,0,9.9999999999999984e-15,0.073633995992212459,0.032000064849853516,0.0128685,1,1,1,none
core_120s,D3,a1-root-sparse-2x2,0,p_0_5,pickup_quantity,I,0.49855230209189572,0.49855230209189572,down,0,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.38207807444003344,0.12899994850158691,0.050586699999999998,1,1,1,none
core_120s,D3,a1-root-sparse-2x2,0,p_0_5,pickup_quantity,I,0.49855230209189572,0.49855230209189572,up,1,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.36584681795218588,0.12599992752075195,0.050575099999999998,1,1,1,none
core_120s,D3,a1-root-sparse-2x2,1,d_2_2,drop_quantity,I,0.48990893495117938,0.48990893495117938,down,0,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.40690194471829583,0.1380000114440918,0.0507359,1,1,1,none
core_120s,D3,a1-root-sparse-2x2,1,d_2_2,drop_quantity,I,0.48990893495117938,0.48990893495117938,up,1,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.37142822990374141,0.13199996948242188,0.051024199999999999,1,1,1,none
core_120s,D3,a1-root-sparse-2x2,2,p_2_5,pickup_quantity,I,5.4556366264168892,0.45563662641688918,down,5,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.39556716798422736,0.16199994087219238,0.078510399999999994,1,1,1,none
core_120s,D3,a1-root-sparse-2x2,2,p_2_5,pickup_quantity,I,5.4556366264168892,0.45563662641688918,up,6,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.38481790215915318,0.13400006294250488,0.051761500000000002,1,1,1,none
core_120s,D3,a1-root-sparse-2x2,3,d_2_11,drop_quantity,I,8.5465340150238411,0.45346598497615886,down,8,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.39699494556163784,0.13499999046325684,0.050519399999999999,1,1,1,none
core_120s,D3,a1-root-sparse-2x2,3,d_2_11,drop_quantity,I,8.5465340150238411,0.45346598497615886,up,9,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.411339819920153,0.14100003242492676,0.051448099999999997,1,1,1,none
core_120s,D4,a1-root-sparse-2x2,0,z_2_11,visit_selection,B,0.45583475556183362,0.45583475556183362,down,0,optimal,0.093948255393593263,0,6.0607625179398547e-12,0.39609339993673381,0.13199996948242188,0.050629199999999999,1,1,1,none
core_120s,D4,a1-root-sparse-2x2,0,z_2_11,visit_selection,B,0.45583475556183362,0.45583475556183362,up,1,optimal,0.094008863018772662,6.060762517939855e-05,6.0607625179398547e-12,0.54023424823155475,0.17400002479553223,0.051233000000000001,1,1,1,none
core_120s,D4,a1-root-sparse-2x2,1,d_1_11,drop_quantity,I,2.5749714023527162,0.42502859764728385,down,2,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.39120688519970309,0.13499999046325684,0.0535015,1,1,1,none
core_120s,D4,a1-root-sparse-2x2,1,d_1_11,drop_quantity,I,2.5749714023527162,0.42502859764728385,up,3,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.38166425977794011,0.13899993896484375,0.0503737,1,1,1,none
core_120s,D4,a1-root-sparse-2x2,2,d_2_11,drop_quantity,I,7.4250285976472838,0.42502859764728385,down,7,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.39660329131986444,0.16400003433227539,0.065109200000000006,1,1,1,none
core_120s,D4,a1-root-sparse-2x2,2,d_2_11,drop_quantity,I,7.4250285976472838,0.42502859764728385,up,8,optimal,0.093948255393594929,1.6653345369377348e-15,9.9999999999999984e-15,0.4034177007406089,0.13599991798400879,0.051054200000000001,1,1,1,none
core_120s,D4,a1-root-sparse-2x2,3,z_1_5,visit_selection,B,0.36363636363636365,0.36363636363636365,down,0,optimal,0.093948255393593263,0,2.4175082804112068e-12,0.42056985034197836,0.13899993896484375,0.051151099999999998,1,1,1,none
core_120s,D4,a1-root-sparse-2x2,3,z_1_5,visit_selection,B,0.36363636363636365,0.36363636363636365,up,1,optimal,0.093972430476397376,2.4175082804112069e-05,2.4175082804112068e-12,0.62421861079214025,0.21200013160705566,0.052500900000000003,1,1,1,none
core_120s,D5,a1-root-sparse-2x2,0,d_0_6,drop_quantity,I,2.51731272616381,0.48268727383619003,down,2,optimal,0.32496933294190883,0,9.9999999999999984e-15,0.43695622863892913,0.14299988746643066,0.050346599999999998,1,1,1,none
core_120s,D5,a1-root-sparse-2x2,0,d_0_6,drop_quantity,I,2.51731272616381,0.48268727383619003,up,3,optimal,0.32496933294190883,0,9.9999999999999984e-15,0.4342398678416472,0.14300012588500977,0.050933699999999998,1,1,1,none
core_120s,D5,a1-root-sparse-2x2,1,d_1_6,drop_quantity,I,4.4826872738361896,0.48268727383618959,down,4,optimal,0.32496933294190883,0,9.9999999999999984e-15,0.55255623299437229,0.17899990081787109,0.053946000000000001,1,1,1,none
core_120s,D5,a1-root-sparse-2x2,1,d_1_6,drop_quantity,I,4.4826872738361896,0.48268727383618959,up,5,optimal,0.32496933294190883,0,9.9999999999999984e-15,0.43483774444186918,0.16400003433227539,0.050830699999999999,1,1,1,none
core_120s,D5,a1-root-sparse-2x2,2,p_2_8,pickup_quantity,I,0.47467351491117277,0.47467351491117277,down,0,optimal,0.32497040903768842,1.0760957795952208e-06,1.0760957795952208e-13,0.40689116141656601,0.15099978446960449,0.052522300000000001,1,1,1,none
core_120s,D5,a1-root-sparse-2x2,2,p_2_8,pickup_quantity,I,0.47467351491117277,0.47467351491117277,up,1,optimal,0.32496933294190883,0,1.0760957795952208e-13,0.41134330205550323,0.13600015640258789,0.0527228,1,1,1,none
core_120s,D5,a1-root-sparse-2x2,3,p_1_12,pickup_quantity,I,1.4184503266242916,0.4184503266242916,down,1,optimal,0.32496933294190883,0,9.9999999999999984e-15,0.45761755413007948,0.15199995040893555,0.057975499999999999,1,1,1,none
core_120s,D5,a1-root-sparse-2x2,3,p_1_12,pickup_quantity,I,1.4184503266242916,0.4184503266242916,up,2,optimal,0.32496933294190888,5.5511151231257827e-17,9.9999999999999984e-15,0.43519778946911025,0.14800000190734863,0.052915400000000001,1,1,1,none
core_120s,D6,a1-root-sparse-2x2,0,z_0_5,visit_selection,B,0.5,0.5,down,0,optimal,0.21019159699513662,0.00092671927621393313,7.5228511690787569e-06,0.24148287688617237,0.085999965667724609,0.033799200000000001,1,1,1,none
core_120s,D6,a1-root-sparse-2x2,0,z_0_5,visit_selection,B,0.5,0.5,up,1,optimal,0.21738260156709061,0.0081177238481679181,7.5228511690787569e-06,0.18758522962935262,0.073000192642211914,0.033980000000000003,1,1,1,none
core_120s,D6,a1-root-sparse-2x2,1,d_0_7,drop_quantity,I,6.5727579922618542,0.4272420077381458,down,6,optimal,0.2092648777189226,0,9.9999999999999984e-15,0.23388676841001288,0.08300018310546875,0.034235700000000001,1,1,1,none
core_120s,D6,a1-root-sparse-2x2,1,d_0_7,drop_quantity,I,6.5727579922618542,0.4272420077381458,up,7,optimal,0.20926487771892274,5.5511151231257827e-17,9.9999999999999984e-15,0.23600953563264296,0.082999944686889648,0.033831300000000002,1,1,1,none
core_120s,D6,a1-root-sparse-2x2,2,d_1_7,drop_quantity,I,2.4272420077381458,0.4272420077381458,down,2,optimal,0.20926487771892266,0,9.9999999999999984e-15,0.23103248587145547,0.087999820709228516,0.033870200000000003,1,1,1,none
core_120s,D6,a1-root-sparse-2x2,2,d_1_7,drop_quantity,I,2.4272420077381458,0.4272420077381458,up,3,optimal,0.20926487771892271,2.7755575615628914e-17,9.9999999999999984e-15,0.22684203247089094,0.085999965667724609,0.035351399999999998,1,1,1,none
core_120s,D6,a1-root-sparse-2x2,3,x_0_11_5,routing_arc,B,0.42307692307692307,0.42307692307692307,down,0,optimal,0.21019159699513662,0.00092671927621393313,1.2076763159591176e-05,0.24554211713959045,0.08899998664855957,0.033567,1,1,1,none
core_120s,D6,a1-root-sparse-2x2,3,x_0_11_5,routing_arc,B,0.42307692307692307,0.42307692307692307,up,1,optimal,0.22229661609921214,0.013031738380289454,1.2076763159591176e-05,0.19453385228035572,0.093999862670898438,0.035620800000000001,1,1,1,none
core_120s,D9,a1-root-sparse-2x2,0,x_0_20_14,routing_arc,B,0.50034304485504033,0.49965695514495967,down,0,optimal,0.407329005858862,0,1.9337543082624607e-08,0.68366487017037814,0.24400019645690918,0.0174558,1,1,1,none
core_120s,D9,a1-root-sparse-2x2,0,x_0_20_14,routing_arc,B,0.50034304485504033,0.49965695514495967,up,1,infeasible,0,0.19337543082624609,1.9337543082624607e-08,0.039257452601211149,0.017000198364257812,0.017371500000000002,1,1,1,none
core_120s,D9,a1-root-sparse-2x2,1,z_0_14,visit_selection,B,0.50034304485504033,0.49965695514495967,down,0,optimal,0.407329005858862,0,1.1516714674298378e-10,0.70349966107392137,0.27100014686584473,0.0175733,1,1,1,none
core_120s,D9,a1-root-sparse-2x2,1,z_0_14,visit_selection,B,0.50034304485504033,0.49965695514495967,up,1,optimal,0.40848067732629184,0.0011516714674298378,1.1516714674298378e-10,0.61917762767629414,0.21899986267089844,0.017513299999999999,1,1,1,none
core_120s,D9,a1-root-sparse-2x2,2,z_0_20,visit_selection,B,0.50034304485504033,0.49965695514495967,down,0,optimal,0.40732900585886206,5.5511151231257827e-17,1.9031258304563758e-10,0.59305694353609362,0.23300004005432129,0.0185805,1,1,1,none
core_120s,D9,a1-root-sparse-2x2,2,z_0_20,visit_selection,B,0.50034304485504033,0.49965695514495967,up,1,optimal,0.40923213168931838,0.0019031258304563758,1.9031258304563758e-10,0.63778485089179227,0.24600005149841309,0.017421499999999999,1,1,1,none
core_120s,D9,a1-root-sparse-2x2,3,mode_0_14,operation_mode,B,0.50034304485504033,0.49965695514495967,down,0,optimal,0.407329005858862,0,1.1516714674298933e-10,0.87449673442827258,0.33100008964538574,0.0174641,1,1,1,none
core_120s,D9,a1-root-sparse-2x2,3,mode_0_14,operation_mode,B,0.50034304485504033,0.49965695514495967,up,1,optimal,0.4084806773262919,0.0011516714674298933,1.1516714674298933e-10,0.52200547659969798,0.19499993324279785,0.0198008,1,1,1,none
core_120s,D10,a1-root-sparse-2x2,0,x_2_14_20,routing_arc,B,0.4982340371207894,0.4982340371207894,down,0,optimal,0.43699011491207451,0,1.6371432177303306e-08,0.75937938498307478,0.2649998664855957,0.017385500000000002,1,1,1,none
core_120s,D10,a1-root-sparse-2x2,0,x_2_14_20,routing_arc,B,0.4982340371207894,0.4982340371207894,up,1,infeasible,0,0.16371432177303308,1.6371432177303306e-08,0.03928400452777904,0.018000125885009766,0.0176714,1,1,1,none
core_120s,D10,a1-root-sparse-2x2,1,z_2_20,visit_selection,B,0.5017659628792106,0.4982340371207894,down,0,optimal,0.43699011491207462,0,1.9382861124097038e-10,0.79391323752518916,0.30200004577636719,0.017125600000000001,1,1,1,none
core_120s,D10,a1-root-sparse-2x2,1,z_2_20,visit_selection,B,0.5017659628792106,0.4982340371207894,up,1,optimal,0.43892840102448472,0.0019382861124097039,1.9382861124097038e-10,0.68974814424820463,0.28299999237060547,0.019751500000000002,1,1,1,none
core_120s,D10,a1-root-sparse-2x2,2,mode_2_20,operation_mode,B,0.5017659628792106,0.4982340371207894,down,0,optimal,0.43699011491207473,0,1.9382861124097593e-10,0.77393118797486915,0.31499981880187988,0.018309200000000001,1,1,1,none
core_120s,D10,a1-root-sparse-2x2,2,mode_2_20,operation_mode,B,0.5017659628792106,0.4982340371207894,up,1,optimal,0.43892840102448477,0.0019382861124097595,1.9382861124097593e-10,0.59285848451359446,0.21999979019165039,0.017342400000000001,1,1,1,none
core_120s,D10,a1-root-sparse-2x2,3,z_1_16,visit_selection,B,0.50239521358383898,0.49760478641616102,down,0,optimal,0.4369901149120744,0,7.8730949871302912e-11,1.0059444641699733,0.3880000114440918,0.017478500000000001,1,1,1,none
core_120s,D10,a1-root-sparse-2x2,3,z_1_16,visit_selection,B,0.50239521358383898,0.49760478641616102,up,1,optimal,0.43777742441078804,0.00078730949871302913,7.8730949871302912e-11,0.7281875325651691,0.31799983978271484,0.017924900000000001,1,1,1,none
core_120s,D11,a1-root-sparse-2x2,0,z_1_2,visit_selection,B,0.4958907480973449,0.4958907480973449,down,0,optimal,0.50836774950014751,3.8384186412443455e-05,2.245708918167243e-08,0.6692639200928463,0.23899984359741211,0.017570599999999999,1,1,1,none
core_120s,D11,a1-root-sparse-2x2,0,z_1_2,visit_selection,B,0.4958907480973449,0.4958907480973449,up,1,optimal,0.50891442627973726,0.00058506096600219326,2.245708918167243e-08,0.52760467339175909,0.19000005722045898,0.017524100000000001,1,1,1,none
core_120s,D11,a1-root-sparse-2x2,1,p_0_14,pickup_quantity,I,9.4848645032501757,0.48486450325017572,down,9,optimal,0.50832936531373507,0,9.9999999999999984e-15,0.62397316066254005,0.23200011253356934,0.017407300000000001,1,1,1,none
core_120s,D11,a1-root-sparse-2x2,1,p_0_14,pickup_quantity,I,9.4848645032501757,0.48486450325017572,up,10,optimal,0.50832936531373496,0,9.9999999999999984e-15,0.60859472782091251,0.22300004959106445,0.018230400000000001,1,1,1,none
core_120s,D11,a1-root-sparse-2x2,2,p_1_20,pickup_quantity,I,5.4750691103380627,0.47506911033806265,down,5,optimal,0.50832936531373496,0,9.9999999999999984e-15,0.61332987962154872,0.25900006294250488,0.023383299999999999,1,1,1,none
core_120s,D11,a1-root-sparse-2x2,2,p_1_20,pickup_quantity,I,5.4750691103380627,0.47506911033806265,up,6,optimal,0.50832936531373507,0,9.9999999999999984e-15,0.54258326635399257,0.19799995422363281,0.017492299999999999,1,1,1,none
core_120s,D11,a1-root-sparse-2x2,3,load_2_14,vehicle_load,I,7.5416585350584313,0.45834146494156869,down,7,optimal,0.50832936531373496,0,9.9999999999999984e-15,0.69053692482973672,0.25099992752075195,0.017600399999999999,1,1,1,none
core_120s,D11,a1-root-sparse-2x2,3,load_2_14,vehicle_load,I,7.5416585350584313,0.45834146494156869,up,8,optimal,0.50832936531373496,0,9.9999999999999984e-15,0.72151210766930507,0.25999999046325684,0.0181189,1,1,1,none
revision_core_120s,D1,a1r-root-sparse-top1,0,z_1_7,visit_selection,B,0.50572639544122544,0.49427360455877456,down,0,optimal,0.020977495607439216,2.4286128663675299e-17,9.9999999999999984e-15,0.3155140327275428,0.1119999885559082,0.0510981,1,1,1,none
revision_core_120s,D1,a1r-root-sparse-top1,0,z_1_7,visit_selection,B,0.50572639544122544,0.49427360455877456,up,1,optimal,0.020977495607439198,6.9388939039072284e-18,9.9999999999999984e-15,0.30260541316990874,0.11100006103515625,0.051232,1,1,1,none
revision_core_120s,D1,a1r-root-sparse-top1,1,p_1_7,pickup_quantity,I,0.50572639544122544,0.49427360455877456,down,0,optimal,0.020977495607439202,1.0408340855860843e-17,9.9999999999999984e-15,0.30607434658164329,0.11100006103515625,0.051362900000000003,1,1,1,none
revision_core_120s,D1,a1r-root-sparse-top1,1,p_1_7,pickup_quantity,I,0.50572639544122544,0.49427360455877456,up,1,optimal,0.020977495607439202,1.0408340855860843e-17,9.9999999999999984e-15,0.31857797012372768,0.11600017547607422,0.0519733,1,1,1,none
revision_core_120s,D1,a1r-root-sparse-top1,2,d_2_7,drop_quantity,I,5.5057263954412257,0.49427360455877434,down,5,optimal,0.020977495607439202,1.0408340855860843e-17,9.9999999999999984e-15,0.31679571122923966,0.12800002098083496,0.051106400000000003,1,1,1,none
revision_core_120s,D1,a1r-root-sparse-top1,2,d_2_7,drop_quantity,I,5.5057263954412257,0.49427360455877434,up,6,optimal,0.020977495607439188,0,9.9999999999999984e-15,0.33385896708326535,0.1399998664855957,0.0529062,1,1,1,none
revision_core_120s,D1,a1r-root-sparse-top1,3,z_0_9,visit_selection,B,0.40609063669519674,0.40609063669519674,down,0,optimal,0.020977495607439219,2.7755575615628914e-17,9.9999999999999984e-15,0.31403272695414569,0.11500000953674316,0.051132999999999998,1,1,1,none
revision_core_120s,D1,a1r-root-sparse-top1,3,z_0_9,visit_selection,B,0.40609063669519674,0.40609063669519674,up,1,optimal,0.020977495607439195,3.4694469519536142e-18,9.9999999999999984e-15,0.30225114695258887,0.1100001335144043,0.050738499999999999,1,1,1,none
revision_core_120s,D2,a1r-root-sparse-top1,0,z_0_1,visit_selection,B,0.5,0.5,down,0,optimal,0.15858790015822441,0,9.9999999999999984e-15,0.13852212083922991,0.052000045776367188,0.013252099999999999,1,1,1,none
revision_core_120s,D2,a1r-root-sparse-top1,0,z_0_1,visit_selection,B,0.5,0.5,up,1,optimal,0.15858790015822441,0,9.9999999999999984e-15,0.076451338518426865,0.032999992370605469,0.013051,1,1,1,none
revision_core_120s,D2,a1r-root-sparse-top1,1,mode_0_1,operation_mode,B,0.5,0.5,down,0,optimal,0.15858790015822441,0,9.9999999999999984e-15,0.15322622227484919,0.054000139236450195,0.012918600000000001,1,1,1,none
revision_core_120s,D2,a1r-root-sparse-top1,1,mode_0_1,operation_mode,B,0.5,0.5,up,1,optimal,0.15858790015822441,0,9.9999999999999984e-15,0.081989252943602334,0.033999919891357422,0.013036900000000001,1,1,1,none
revision_core_120s,D2,a1r-root-sparse-top1,2,x_0_4_1,routing_arc,B,0.49307788149971643,0.49307788149971643,down,0,optimal,0.15858790015822441,0,1.8900102685452779e-09,0.15787279699901899,0.052999973297119141,0.0131574,1,1,1,none
revision_core_120s,D2,a1r-root-sparse-top1,2,x_0_4_1,routing_arc,B,0.49307788149971643,0.49307788149971643,up,1,optimal,0.17748800284367719,0.01890010268545278,1.8900102685452779e-09,0.061141935718977643,0.026999950408935547,0.0132853,1,1,1,none
revision_core_120s,D2,a1r-root-sparse-top1,3,x_2_8_5,routing_arc,B,0.49307788149971643,0.49307788149971643,down,0,optimal,0.15858790015822441,0,9.9999999999999984e-15,0.15638071695132452,0.053000211715698242,0.0134684,1,1,1,none
revision_core_120s,D2,a1r-root-sparse-top1,3,x_2_8_5,routing_arc,B,0.49307788149971643,0.49307788149971643,up,1,optimal,0.15858790015822441,0,9.9999999999999984e-15,0.073633995992212459,0.032000064849853516,0.0132581,1,1,1,none
revision_core_120s,D3,a1r-root-sparse-top1,0,p_0_5,pickup_quantity,I,0.49855230209189572,0.49855230209189572,down,0,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.38207807444003344,0.13100004196166992,0.051142199999999999,1,1,1,none
revision_core_120s,D3,a1r-root-sparse-top1,0,p_0_5,pickup_quantity,I,0.49855230209189572,0.49855230209189572,up,1,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.36584681795218588,0.12699985504150391,0.050457099999999998,1,1,1,none
revision_core_120s,D3,a1r-root-sparse-top1,1,d_2_2,drop_quantity,I,0.48990893495117938,0.48990893495117938,down,0,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.40690194471829583,0.14499998092651367,0.050736499999999997,1,1,1,none
revision_core_120s,D3,a1r-root-sparse-top1,1,d_2_2,drop_quantity,I,0.48990893495117938,0.48990893495117938,up,1,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.37142822990374141,0.13400006294250488,0.052355600000000002,1,1,1,none
revision_core_120s,D3,a1r-root-sparse-top1,2,p_2_5,pickup_quantity,I,5.4556366264168892,0.45563662641688918,down,5,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.39556716798422736,0.14100003242492676,0.057133999999999997,1,1,1,none
revision_core_120s,D3,a1r-root-sparse-top1,2,p_2_5,pickup_quantity,I,5.4556366264168892,0.45563662641688918,up,6,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.38481790215915318,0.13499999046325684,0.054630600000000001,1,1,1,none
revision_core_120s,D3,a1r-root-sparse-top1,3,d_2_11,drop_quantity,I,8.5465340150238411,0.45346598497615886,down,8,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.39699494556163784,0.13599991798400879,0.0515626,1,1,1,none
revision_core_120s,D3,a1r-root-sparse-top1,3,d_2_11,drop_quantity,I,8.5465340150238411,0.45346598497615886,up,9,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.411339819920153,0.13899993896484375,0.0519668,1,1,1,none
revision_core_120s,D4,a1r-root-sparse-top1,0,z_2_11,visit_selection,B,0.45583475556183362,0.45583475556183362,down,0,optimal,0.093948255393593263,0,6.0607625179398547e-12,0.39609339993673381,0.13199996948242188,0.050435000000000001,1,1,1,none
revision_core_120s,D4,a1r-root-sparse-top1,0,z_2_11,visit_selection,B,0.45583475556183362,0.45583475556183362,up,1,optimal,0.094008863018772662,6.060762517939855e-05,6.0607625179398547e-12,0.54023424823155475,0.17499995231628418,0.050600800000000001,1,1,1,none
revision_core_120s,D4,a1r-root-sparse-top1,1,d_1_11,drop_quantity,I,2.5749714023527162,0.42502859764728385,down,2,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.39120688519970309,0.13400006294250488,0.054855099999999997,1,1,1,none
revision_core_120s,D4,a1r-root-sparse-top1,1,d_1_11,drop_quantity,I,2.5749714023527162,0.42502859764728385,up,3,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.38166425977794011,0.13199996948242188,0.050463899999999999,1,1,1,none
revision_core_120s,D4,a1r-root-sparse-top1,2,d_2_11,drop_quantity,I,7.4250285976472838,0.42502859764728385,down,7,optimal,0.093948255393593263,0,9.9999999999999984e-15,0.39660329131986444,0.15999984741210938,0.072912000000000005,1,1,1,none
revision_core_120s,D4,a1r-root-sparse-top1,2,d_2_11,drop_quantity,I,7.4250285976472838,0.42502859764728385,up,8,optimal,0.093948255393594929,1.6653345369377348e-15,9.9999999999999984e-15,0.4034177007406089,0.13700008392333984,0.051595000000000002,1,1,1,none
revision_core_120s,D4,a1r-root-sparse-top1,3,z_1_5,visit_selection,B,0.36363636363636365,0.36363636363636365,down,0,optimal,0.093948255393593263,0,2.4175082804112068e-12,0.42056985034197836,0.14199995994567871,0.051178700000000001,1,1,1,none
revision_core_120s,D4,a1r-root-sparse-top1,3,z_1_5,visit_selection,B,0.36363636363636365,0.36363636363636365,up,1,optimal,0.093972430476397376,2.4175082804112069e-05,2.4175082804112068e-12,0.62421861079214025,0.20599985122680664,0.053016099999999997,1,1,1,none
revision_core_120s,D5,a1r-root-sparse-top1,0,d_0_6,drop_quantity,I,2.51731272616381,0.48268727383619003,down,2,optimal,0.32496933294190883,0,9.9999999999999984e-15,0.43695622863892913,0.14299988746643066,0.0506384,1,1,1,none
revision_core_120s,D5,a1r-root-sparse-top1,0,d_0_6,drop_quantity,I,2.51731272616381,0.48268727383619003,up,3,optimal,0.32496933294190883,0,9.9999999999999984e-15,0.4342398678416472,0.14299988746643066,0.051139400000000002,1,1,1,none
revision_core_120s,D5,a1r-root-sparse-top1,1,d_1_6,drop_quantity,I,4.4826872738361896,0.48268727383618959,down,4,optimal,0.32496933294190883,0,9.9999999999999984e-15,0.55255623299437229,0.17700004577636719,0.054576199999999998,1,1,1,none
revision_core_120s,D5,a1r-root-sparse-top1,1,d_1_6,drop_quantity,I,4.4826872738361896,0.48268727383618959,up,5,optimal,0.32496933294190883,0,9.9999999999999984e-15,0.43483774444186918,0.16400003433227539,0.051350100000000003,1,1,1,none
revision_core_120s,D5,a1r-root-sparse-top1,2,p_2_8,pickup_quantity,I,0.47467351491117277,0.47467351491117277,down,0,optimal,0.32497040903768842,1.0760957795952208e-06,1.0760957795952208e-13,0.40689116141656601,0.16499996185302734,0.0528198,1,1,1,none
revision_core_120s,D5,a1r-root-sparse-top1,2,p_2_8,pickup_quantity,I,0.47467351491117277,0.47467351491117277,up,1,optimal,0.32496933294190883,0,1.0760957795952208e-13,0.41134330205550323,0.13699984550476074,0.053372599999999999,1,1,1,none
