leaf,gamma_L,gamma_U,variant,budget_seconds,json_path,progress_path,lp_path,status,solver_status,certified,lower_bound,upper_bound,gap,gap_to_cutoff,runtime_seconds,compact_bc_best_bound_available,compact_bc_bound_valid,best_valid_lb_seen,best_valid_gap_seen,finalization_source,final_json_uses_best_checkpoint,checkpoint_valid_rows,checkpoint_improvements,checkpoint_best_bound,checkpoint_best_time,checkpoint_best_node_count,nodes,tailored_bc_callback_cut_profile,tailored_bc_local_centering_rows_added,tailored_bc_low_gini_l1_centering_rows_added,tailored_bc_variable_s_centering_rows_added,tailored_bc_gini_subset_envelope_rows_added,tailored_bc_transfer_cutset_rows_added,compact_bc_sp_product_estimator_rows_added,compact_bc_sp_product_paper_safe,s_range_refinement_enabled,s_range_certificate_valid,s_range_global_L,s_range_global_U,thread_fairness_class,compact_bc_solver_threads,diagnostic_only,command_hash,model_lp_exists,lp_hash,lp_rows_estimated,lp_binary_markers,lp_general_markers,lp_h_vars,lp_q_l1_vars,lp_local_centering_rows,row_id,bucket_name,bucket_S_L,bucket_S_U,cutoff,row_class,paper_certificate_role,formulation_name,formulation_exactness,bit_depth,model_export_path,log_path,model_rows,model_cols,binary_vars,integer_vars,continuous_vars,linearization_variables,linearization_rows,audit_passed,failures
low_gini_1,0.0122881381662,0.0245762763324,static_tailored_compact_bc,3600,results\gf_tailored_bc_formulation_snapshot_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_3600s.json,results\gf_tailored_bc_formulation_snapshot_round\progress_traces\dominant_k4_low_gini_1_static_tailored_compact_bc_3600s.progress.csv,results\gf_tailored_bc_formulation_snapshot_round\model_exports\dominant_k4_low_gini_1_static_tailored_compact_bc_3600s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0487638722254,0.0491525526647,0.00790763486758,0.0003886804393000015,3601.5250243,True,True,0.0487638722254,0.00790763486758,cplex_time_limit_with_valid_best_bound,True,120,17,0.0487638722254,3210.8740701,102381,123790,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,fa50104655823477,True,b43d84e79ed7fecd,16000,1,1,2470,80,0,dominant_k4_low_gini_1_static_tailored_compact_bc_3600s,dominant_k4,16.59546103547,23.272821182835,0.0491525526647,paper_safe_fixed_interval_tailored_bc,fixed_interval_tailored_bc_subproblem,,,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\dominant_k4_low_gini_1_static_tailored_compact_bc_3600s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\dominant_k4_low_gini_1_static_tailored_compact_bc_3600s.log.txt,16000,2148,1493,200,455,247,1077,True,
low_gini_1,0.0122881381662,0.0245762763324,current_best_new_combined_paper_safe,3600,results\gf_tailored_bc_formulation_snapshot_round\raw\dominant_k4_low_gini_1_current_best_new_combined_paper_safe_3600s.json,results\gf_tailored_bc_formulation_snapshot_round\progress_traces\dominant_k4_low_gini_1_current_best_new_combined_paper_safe_3600s.progress.csv,results\gf_tailored_bc_formulation_snapshot_round\model_exports\dominant_k4_low_gini_1_current_best_new_combined_paper_safe_3600s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0487638722254,0.0491525526647,0.00790763486764,0.0003886804393000015,3601.7891895,True,True,0.0487638722254,0.00790763486764,cplex_time_limit_with_valid_best_bound,True,120,29,0.0487638722254,2790.6409244,130311,162383,full,42,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,3d66d3ac67839ba5,True,51fc0ea9a9e5f36c,21469,1,1,133760,100,0,dominant_k4_low_gini_1_current_best_new_combined_paper_safe_3600s,dominant_k4,16.59546103547,23.272821182835,0.0491525526647,paper_safe_fixed_interval_tailored_bc,fixed_interval_tailored_bc_subproblem,,,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\dominant_k4_low_gini_1_current_best_new_combined_paper_safe_3600s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\dominant_k4_low_gini_1_current_best_new_combined_paper_safe_3600s.log.txt,21469,2148,1493,200,455,247,1077,True,
low_gini_1,0.0122881381662,0.0245762763324,plain_fixed_interval_mip,300,results\gf_tailored_bc_formulation_snapshot_round\raw\adaptive_child_low_gini_1_plain_fixed_interval_mip_300s.json,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_300s.lp,interval_unresolved_timeout,time limit exceeded,False,0.044978068667,0.0491525526647,0.0849291394117,0.004174483997699999,300.1339585,True,True,0.044978068667,0.0849291394117,solver_final_json,True,0,0,0.0,0.0,0,3075,full,0,0,0,0,0,0,False,True,True,0,66.9085786677,one_thread_fair,0,True,0a851f083048bbc6,True,ecfa3f959fb44fd8,5080,1,1,760,0,0,adaptive_child_low_gini_1_plain_fixed_interval_mip_300s,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,benchmark_only_plain_fixed_interval_mip,benchmark_only,current_binary_expansion_compact_milp,tolerance_exact,implementation_defined_binary_expansion,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_300s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\adaptive_child_low_gini_1_plain_fixed_interval_mip_300s.log.txt,5080,2125,1493,200,432,246,625,True,
low_gini_1,0.0122881381662,0.0245762763324,plain_fixed_interval_mip_telemetry_only,300,results\gf_tailored_bc_formulation_snapshot_round\raw\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_300s.json,results\gf_tailored_bc_formulation_snapshot_round\progress_traces\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_300s.progress.csv,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0447292099423,0.0491525526647,0.0899921261999,0.004423342722399998,330.1390691,True,True,0.0447292099423,0.0899921261999,cplex_time_limit_with_valid_best_bound,True,11,5,0.0447292099423,300.0897656,2500,2500,off,0,0,0,0,0,0,False,True,True,0,66.9085786677,one_thread_fair,0,False,9fc8772e68faebb5,True,ecfa3f959fb44fd8,5080,1,1,760,0,0,adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_300s,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,benchmark_only_plain_fixed_interval_mip,benchmark_only,current_binary_expansion_compact_milp,tolerance_exact,implementation_defined_binary_expansion,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_300s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_300s.log.txt,5080,2125,1493,200,432,246,625,True,
low_gini_1,0.0122881381662,0.0245762763324,static_tailored_compact_bc,300,results\gf_tailored_bc_formulation_snapshot_round\raw\adaptive_child_low_gini_1_static_tailored_compact_bc_300s.json,results\gf_tailored_bc_formulation_snapshot_round\progress_traces\adaptive_child_low_gini_1_static_tailored_compact_bc_300s.progress.csv,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_static_tailored_compact_bc_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760578,0.0007643898306999991,330.6438776,True,True,0.048388162834,0.0155513760578,cplex_time_limit_with_valid_best_bound,True,11,8,0.048388162834,240.066862,16018,18482,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,bb99929370190242,True,8f03ce16910e1ec6,16000,1,1,2470,80,0,adaptive_child_low_gini_1_static_tailored_compact_bc_300s,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,paper_safe_fixed_interval_tailored_bc,fixed_interval_tailored_bc_subproblem,,,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_static_tailored_compact_bc_300s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\adaptive_child_low_gini_1_static_tailored_compact_bc_300s.log.txt,16000,2148,1493,200,455,247,1077,True,
low_gini_1,0.0122881381662,0.0245762763324,current_best_new_combined_paper_safe,300,results\gf_tailored_bc_formulation_snapshot_round\raw\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_formulation_snapshot_round\progress_traces\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760571,0.0007643898306999991,331.029459,True,True,0.048388162834,0.0155513760571,cplex_time_limit_with_valid_best_bound,True,11,8,0.048388162834,240.0549324,13427,14854,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,3c2dd9820d0ed1de,True,5aa22c7f78f19333,21474,1,1,133760,100,0,adaptive_child_low_gini_1_current_best_new_combined_paper_safe_300s,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,paper_safe_fixed_interval_tailored_bc,fixed_interval_tailored_bc_subproblem,,,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_300s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_300s.log.txt,21474,2148,1493,200,455,247,1077,True,
low_gini_1,0.0122881381662,0.0245762763324,plain_fixed_interval_mip,1200,results\gf_tailored_bc_formulation_snapshot_round\raw\adaptive_child_low_gini_1_plain_fixed_interval_mip_1200s.json,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_1200s.lp,interval_unresolved_timeout,time limit exceeded,False,0.047188370735,0.0491525526647,0.0399609343405,0.0019641819297,1200.1187702,True,True,0.047188370735,0.0399609343405,solver_final_json,True,0,0,0.0,0.0,0,9738,full,0,0,0,0,0,0,False,True,True,0,66.9085786677,one_thread_fair,0,True,76b3fa632b3a7009,True,ecfa3f959fb44fd8,5080,1,1,760,0,0,adaptive_child_low_gini_1_plain_fixed_interval_mip_1200s,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,benchmark_only_plain_fixed_interval_mip,benchmark_only,current_binary_expansion_compact_milp,tolerance_exact,implementation_defined_binary_expansion,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_1200s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\adaptive_child_low_gini_1_plain_fixed_interval_mip_1200s.log.txt,5080,2125,1493,200,432,246,625,True,
low_gini_1,0.0122881381662,0.0245762763324,plain_fixed_interval_mip_telemetry_only,1200,results\gf_tailored_bc_formulation_snapshot_round\raw\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_1200s.json,results\gf_tailored_bc_formulation_snapshot_round\progress_traces\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_1200s.progress.csv,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0466177429899,0.0491525526647,0.051570255,0.0025348096747999996,1200.4029071,True,True,0.0466177429899,0.051570255,cplex_time_limit_with_valid_best_bound,True,40,35,0.0466177429899,1200.3241428,10712,10712,off,0,0,0,0,0,0,False,True,True,0,66.9085786677,one_thread_fair,0,False,b33d00c61310c72f,True,ecfa3f959fb44fd8,5080,1,1,760,0,0,adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_1200s,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,benchmark_only_plain_fixed_interval_mip,benchmark_only,current_binary_expansion_compact_milp,tolerance_exact,implementation_defined_binary_expansion,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_1200s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_1200s.log.txt,5080,2125,1493,200,432,246,625,True,
low_gini_1,0.0122881381662,0.0245762763324,static_tailored_compact_bc,1200,results\gf_tailored_bc_formulation_snapshot_round\raw\adaptive_child_low_gini_1_static_tailored_compact_bc_1200s.json,results\gf_tailored_bc_formulation_snapshot_round\progress_traces\adaptive_child_low_gini_1_static_tailored_compact_bc_1200s.progress.csv,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_static_tailored_compact_bc_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760578,0.0007643898306999991,1200.8474817,True,True,0.048388162834,0.0155513760578,cplex_time_limit_with_valid_best_bound,True,40,8,0.048388162834,240.0483791,16396,37047,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,e9856fce9be176ba,True,8f03ce16910e1ec6,16000,1,1,2470,80,0,adaptive_child_low_gini_1_static_tailored_compact_bc_1200s,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,paper_safe_fixed_interval_tailored_bc,fixed_interval_tailored_bc_subproblem,,,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_static_tailored_compact_bc_1200s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\adaptive_child_low_gini_1_static_tailored_compact_bc_1200s.log.txt,16000,2148,1493,200,455,247,1077,True,
low_gini_1,0.0122881381662,0.0245762763324,current_best_new_combined_paper_safe,1200,results\gf_tailored_bc_formulation_snapshot_round\raw\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_1200s.json,results\gf_tailored_bc_formulation_snapshot_round\progress_traces\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_1200s.progress.csv,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760571,0.0007643898306999991,1201.2795665,True,True,0.048388162834,0.0155513760571,cplex_time_limit_with_valid_best_bound,True,40,8,0.048388162834,240.0690292,13260,33388,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,7df78faa69945f8a,True,5aa22c7f78f19333,21474,1,1,133760,100,0,adaptive_child_low_gini_1_current_best_new_combined_paper_safe_1200s,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,paper_safe_fixed_interval_tailored_bc,fixed_interval_tailored_bc_subproblem,,,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_1200s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_1200s.log.txt,21474,2148,1493,200,455,247,1077,True,
low_gini_1,0.0122881381662,0.0245762763324,plain_fixed_interval_mip,3600,results\gf_tailored_bc_formulation_snapshot_round\raw\adaptive_child_low_gini_1_plain_fixed_interval_mip_3600s.json,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_3600s.lp,interval_unresolved_timeout,time limit exceeded,False,0.048147514854,0.0491525526647,0.0204473166949,0.0010050378107000005,3600.247705,True,True,0.048147514854,0.0204473166949,solver_final_json,True,0,0,0.0,0.0,0,96821,full,0,0,0,0,0,0,False,True,True,0,66.9085786677,one_thread_fair,0,True,3996f16954baba7c,True,ecfa3f959fb44fd8,5080,1,1,760,0,0,adaptive_child_low_gini_1_plain_fixed_interval_mip_3600s,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,benchmark_only_plain_fixed_interval_mip,benchmark_only,current_binary_expansion_compact_milp,tolerance_exact,implementation_defined_binary_expansion,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_3600s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\adaptive_child_low_gini_1_plain_fixed_interval_mip_3600s.log.txt,5080,2125,1493,200,432,246,625,True,
low_gini_1,0.0122881381662,0.0245762763324,plain_fixed_interval_mip_telemetry_only,3600,results\gf_tailored_bc_formulation_snapshot_round\raw\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_3600s.json,results\gf_tailored_bc_formulation_snapshot_round\progress_traces\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_3600s.progress.csv,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_3600s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0482074579894,0.0491525526647,0.0192277841959,0.000945094675299997,3601.4052559,True,True,0.0482074579894,0.0192277841959,cplex_time_limit_with_valid_best_bound,True,120,80,0.0482074579894,2550.578893,29775,62646,off,0,0,0,0,0,0,False,True,True,0,66.9085786677,one_thread_fair,0,False,e8ef7050980c6bc0,True,ecfa3f959fb44fd8,5080,1,1,760,0,0,adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_3600s,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,benchmark_only_plain_fixed_interval_mip,benchmark_only,current_binary_expansion_compact_milp,tolerance_exact,implementation_defined_binary_expansion,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_3600s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_3600s.log.txt,5080,2125,1493,200,432,246,625,True,
low_gini_1,0.0122881381662,0.0245762763324,static_tailored_compact_bc,3600,results\gf_tailored_bc_formulation_snapshot_round\raw\adaptive_child_low_gini_1_static_tailored_compact_bc_3600s.json,results\gf_tailored_bc_formulation_snapshot_round\progress_traces\adaptive_child_low_gini_1_static_tailored_compact_bc_3600s.progress.csv,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_static_tailored_compact_bc_3600s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0487233640003,0.0491525526647,0.00873176755151,0.0004291886643999973,3601.4444345,True,True,0.0487233640003,0.00873176755151,cplex_time_limit_with_valid_best_bound,True,120,13,0.0487233640003,1710.3990226,47976,95903,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,b5841fbb1fbe807f,True,8f03ce16910e1ec6,16000,1,1,2470,80,0,adaptive_child_low_gini_1_static_tailored_compact_bc_3600s,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,paper_safe_fixed_interval_tailored_bc,fixed_interval_tailored_bc_subproblem,,,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_static_tailored_compact_bc_3600s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\adaptive_child_low_gini_1_static_tailored_compact_bc_3600s.log.txt,16000,2148,1493,200,455,247,1077,True,
low_gini_1,0.0122881381662,0.0245762763324,current_best_new_combined_paper_safe,3600,results\gf_tailored_bc_formulation_snapshot_round\raw\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_3600s.json,results\gf_tailored_bc_formulation_snapshot_round\progress_traces\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_3600s.progress.csv,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_3600s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0487233640003,0.0491525526647,0.00873176755078,0.0004291886643999973,3601.9119773,True,True,0.0487233640003,0.00873176755078,cplex_time_limit_with_valid_best_bound,True,120,12,0.0487233640003,1320.3539718,36686,88851,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,1fdc76c10a1d418f,True,5aa22c7f78f19333,21474,1,1,133760,100,0,adaptive_child_low_gini_1_current_best_new_combined_paper_safe_3600s,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,paper_safe_fixed_interval_tailored_bc,fixed_interval_tailored_bc_subproblem,,,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_3600s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_3600s.log.txt,21474,2148,1493,200,455,247,1077,True,
low_gini_1,0.0122881381662,0.0245762763324,plain_fixed_interval_mip,14400,results\gf_tailored_bc_formulation_snapshot_round\raw\dominant_k4_low_gini_1_plain_fixed_interval_mip_14400s.json,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\dominant_k4_low_gini_1_plain_fixed_interval_mip_14400s.lp,interval_unresolved_timeout,time limit exceeded,False,0.048398566621,0.0491525526647,0.0153397128496,0.0007539860437000001,14409.3540723,True,True,0.048398566621,0.0153397128496,solver_final_json,True,0,0,0.0,0.0,0,617072,full,0,0,0,0,0,0,False,True,True,0,66.9085786677,one_thread_fair,0,True,e40f140d65f6046a,True,e3ce2a560f7dcf24,5080,1,1,760,0,0,dominant_k4_low_gini_1_plain_fixed_interval_mip_14400s,dominant_k4,16.59546103547,23.272821182835,0.0491525526647,benchmark_only_plain_fixed_interval_mip,benchmark_only,current_binary_expansion_compact_milp,tolerance_exact,implementation_defined_binary_expansion,results\gf_tailored_bc_formulation_snapshot_round\model_exports\dominant_k4_low_gini_1_plain_fixed_interval_mip_14400s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\dominant_k4_low_gini_1_plain_fixed_interval_mip_14400s.log.txt,5080,2125,1493,200,432,246,625,True,
low_gini_1,0.0122881381662,0.0245762763324,static_tailored_compact_bc,14400,results\gf_tailored_bc_formulation_snapshot_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_14400s.json,results\gf_tailored_bc_formulation_snapshot_round\progress_traces\dominant_k4_low_gini_1_static_tailored_compact_bc_14400s.progress.csv,results\gf_tailored_bc_formulation_snapshot_round\model_exports\dominant_k4_low_gini_1_static_tailored_compact_bc_14400s.lp,interval_feasible_improving_ub,integer optimal solution,False,0.0491015319884,0.0491015319884,0.0,5.1020676300000956e-05,12183.6834456,True,True,0.0491015319884,0.0,cplex_solver_final,True,406,49,0.0491015319884,11973.0799267,683408,730757,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,3198dc023e4613da,True,b43d84e79ed7fecd,16000,1,1,2470,80,0,dominant_k4_low_gini_1_static_tailored_compact_bc_14400s,dominant_k4,16.59546103547,23.272821182835,0.0491525526647,paper_safe_fixed_interval_tailored_bc,fixed_interval_tailored_bc_subproblem,,,,results\gf_tailored_bc_formulation_snapshot_round\model_exports\dominant_k4_low_gini_1_static_tailored_compact_bc_14400s.lp,results\gf_tailored_bc_formulation_snapshot_round\logs\dominant_k4_low_gini_1_static_tailored_compact_bc_14400s.log.txt,16000,2148,1493,200,455,247,1077,True,
