interval_id,gamma_L,gamma_U,interval_lower_bound,incumbent_upper_bound,interval_status,reason,certificate_basis,requires_pricing_closure,pricing_closure_available,interval_bound_valid,interval_closure_source,interval_closure_source_detail,interval_requires_pricing_closure,interval_pricing_closure_satisfied,interval_oracle_used_for_certificate,interval_oracle_is_diagnostic_only,interval_relaxation_bound_valid,interval_bpc_tree_nodes,interval_bpc_pricing_calls,interval_bpc_exact_pricing_closed,interval_final_lb,interval_final_ub_cutoff,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources,relaxation_portfolio_mode,relaxation_variants_tried,selected_relaxation_variant,selected_variant_reason,probe_time_seconds,variant_bound_improvement,best_variant_bound,variants_skipped_reason
10,0.0122881381662,0.013824155437,0.0122881381662,0.0491525526647,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,29.232221,gamma_floor,gamma_floor,fixed,,,,0,0,0,
11,0.013824155437,0.0153601727077,0.013824155437,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.013824155437,0.0491525526647,0,1,0,0,0,0,0,29.5154286,gamma_floor,gamma_floor,fixed,,,,0,0,0,
12,0.0122881381662,0.0130561468016,0.0122881381662,0.0491525526647,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,29.2442534,gamma_floor,gamma_floor,fixed,,,,0,0,0,
13,0.0130561468016,0.013824155437,0.0130561468016,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0130561468016,0.0491525526647,0,1,0,0,0,0,0,29.3507471,gamma_floor,gamma_floor,fixed,,,,0,0,0,
14,0.0122881381662,0.0126721424839,0.0122881381662,0.0491525526647,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,29.1408128,gamma_floor,gamma_floor,fixed,,,,0,0,0,
15,0.0126721424839,0.0130561468016,0.0126721424839,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0126721424839,0.0491525526647,0,1,0,0,0,0,0,29.2947178,gamma_floor,gamma_floor,fixed,,,,0,0,0,
16,0.0122881381662,0.012480140325,0.0122881381662,0.0491525526647,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,29.1587691,gamma_floor,gamma_floor,fixed,,,,0,0,0,
17,0.012480140325,0.0126721424839,0.012480140325,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.012480140325,0.0491525526647,0,1,0,0,0,0,0,29.2296762,gamma_floor,gamma_floor,fixed,,,,0,0,0,
18,0.0122881381662,0.0123841392456,0.0122881381662,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,24.5905577,gamma_floor,gamma_floor,fixed,,,,0,0,0,
19,0.0123841392456,0.012480140325,0.0123841392456,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0123841392456,0.0491525526647,0,1,0,0,0,0,0,9.76188,gamma_floor,gamma_floor,fixed,,,,0,0,0,
