50 2 [20, 20]
capacities = [100000, 35, 35, 37, 20, 44, 35, 26, 31, 36, 22, 43, 27, 26, 29, 45, 42, 22, 34, 35, 45, 28, 45, 43, 44, 26, 28, 36, 43, 30, 45, 48, 36, 42, 44, 44, 50, 31, 38, 31, 37, 22, 48, 38, 43, 21, 37, 22, 22, 40, 46]
initial     = [50000, 17, 14, 16, 7, 13, 8, 4, 4, 18, 2, 11, 20, 4, 14, 30, 33, 3, 27, 24, 17, 22, 32, 21, 16, 18, 4, 11, 14, 27, 34, 14, 21, 16, 28, 20, 24, 21, 25, 12, 16, 12, 35, 22, 23, 1, 13, 11, 12, 14, 13]
target      = [0, 15, 18, 20, 19, 33, 22, 4, 24, 18, 18, 31, 24, 14, 9, 16, 9, 9, 24, 27, 30, 20, 21, 29, 21, 24, 25, 25, 25, 11, 30, 19, 29, 17, 30, 24, 32, 21, 18, 8, 7, 9, 33, 13, 17, 16, 25, 22, 2, 9, 22]
weights    = [0.000000, 0.075333, 0.092222, 0.088000, 0.170000, 0.165152, 0.170909, 0.050000, 0.208333, 0.050000, 0.218889, 0.172581, 0.081667, 0.185714, 0.155556, 0.216250, 0.556667, 0.176667, 0.073750, 0.071111, 0.132333, 0.069000, 0.149524, 0.102414, 0.095238, 0.097500, 0.209600, 0.156400, 0.133600, 0.326364, 0.075333, 0.100000, 0.102414, 0.061176, 0.062667, 0.081667, 0.097500, 0.050000, 0.123889, 0.145000, 0.294286, 0.113333, 0.061515, 0.181538, 0.117059, 0.228125, 0.141200, 0.145000, 1.000000, 0.155556, 0.127727]
min_ratio  = [0.0000, 0.7000, 0.5444, 0.5600, 0.2579, 0.2758, 0.2545, 0.7000, 0.1167, 0.7000, 0.0778, 0.2484, 0.5833, 0.2000, 0.7000, 0.7000, 0.7000, 0.2333, 0.7000, 0.6222, 0.3967, 0.7000, 0.7000, 0.5069, 0.5333, 0.5250, 0.1120, 0.3080, 0.3920, 0.7000, 0.7000, 0.5158, 0.5069, 0.6588, 0.6533, 0.5833, 0.5250, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.0437, 0.3640, 0.3500, 0.7000, 0.7000, 0.4136]
points = [(584400.000, 4511800.000), (584093.449, 4511479.768), (584676.277, 4511701.465), (584262.858, 4512207.426), (584196.360, 4511437.887), (584668.063, 4511746.674), (584331.510, 4512210.670), (584054.808, 4511546.284), (584704.442, 4511719.284), (584365.880, 4512147.571), (584081.612, 4511450.162), (584653.910, 4511725.713), (584332.698, 4512259.379), (584107.183, 4511532.594), (584632.431, 4511717.089), (584274.936, 4512251.256), (584116.860, 4511440.793), (584715.449, 4511769.129), (584246.461, 4512196.930), (584111.048, 4511461.026), (584664.349, 4511695.715), (584395.014, 4512201.523), (584088.687, 4511433.765), (584692.026, 4511820.872), (584280.311, 4512158.653), (584115.675, 4511560.708), (584625.324, 4511742.595), (584238.474, 4512163.949), (584167.970, 4511539.643), (584691.597, 4511764.537), (584256.079, 4512297.651), (584040.197, 4511575.917), (584648.422, 4511818.607), (584268.631, 4512258.747), (584060.230, 4511463.331), (584694.568, 4511689.034), (584341.545, 4512168.393), (584142.639, 4511557.574), (584763.012, 4511840.643), (584324.878, 4512212.821), (584054.530, 4511446.730), (584670.665, 4511744.420), (584369.837, 4512298.661), (584067.255, 4511480.454), (584645.729, 4511794.184), (584396.196, 4512263.468), (584101.555, 4511458.102), (584715.773, 4511763.927), (584353.371, 4512304.185), (584183.888, 4511550.060), (584742.778, 4511784.943)]
distances = [
{0.0000, 443.3080, 293.3228, 429.8877, 415.4453, 273.3160, 416.3425, 428.4033, 314.9604, 349.2422, 473.0298, 264.5543, 464.2827, 396.5451, 246.7760, 468.2656, 457.3815, 316.9563, 425.5912, 445.4173, 284.1760, 401.5539, 480.6705, 292.7712, 378.0967, 371.6203, 232.5212, 398.1829, 348.7465, 293.7455, 518.0447, 423.8767, 249.1176, 477.1859, 478.3197, 314.7756, 373.0016, 353.5602, 365.2797, 419.5999, 494.1144, 276.3124, 499.5729, 461.3342, 245.7974, 463.4832, 453.8317, 317.8273, 506.3370, 330.4157, 343.1089}
{443.3080, 0.0000, 623.5686, 747.1179, 111.1065, 633.5771, 768.6947, 76.9261, 656.2622, 721.2350, 31.8842, 612.0502, 815.4956, 54.5819, 588.9164, 792.5470, 45.4647, 686.0128, 733.3041, 25.7091, 610.3768, 782.2222, 46.2489, 688.9459, 704.1318, 83.9358, 593.2694, 699.3831, 95.5942, 662.4758, 833.8956, 109.9109, 650.2354, 798.4341, 37.0636, 636.5030, 731.9532, 92.0515, 760.6213, 768.7168, 51.0509, 634.9949, 864.2782, 26.2036, 635.5076, 840.1435, 23.1324, 684.1298, 864.4211, 114.5430, 717.4675}
{293.3228, 623.5686, 0.0000, 653.3847, 547.5338, 45.9491, 614.9429, 640.5508, 33.3285, 543.4684, 645.5845, 32.9887, 655.2212, 593.6209, 46.5468, 680.6945, 617.1689, 78.1848, 655.9175, 614.2433, 13.2415, 573.7311, 645.6978, 120.4415, 604.8223, 578.0030, 65.4825, 636.8385, 533.4445, 64.9063, 729.3870, 648.3519, 120.4082, 690.4625, 660.4711, 22.1149, 574.5150, 552.6969, 163.9926, 620.4564, 671.9071, 43.3205, 671.2300, 647.8844, 97.6221, 627.9271, 624.1236, 73.9016, 683.7693, 515.1415, 106.7284}
{429.8877, 747.1179, 653.3847, 0.0000, 772.4062, 613.5825, 68.7286, 693.1037, 658.2390, 119.1466, 778.6512, 620.4585, 87.0442, 692.5553, 614.0147, 45.4636, 780.4104, 630.0341, 19.4680, 761.6813, 650.4177, 132.2873, 793.0238, 577.5888, 51.8016, 663.2549, 589.4477, 49.8472, 674.4909, 616.4148, 90.4802, 669.6129, 547.5760, 51.6449, 771.1904, 674.6131, 87.8359, 660.8778, 620.2278, 62.2541, 788.7066, 616.9929, 140.6002, 752.8272, 563.3457, 144.6368, 766.4881, 633.8955, 132.4956, 662.0920, 639.3866}
{415.4453, 111.1065, 547.5338, 772.4062, 0.0000, 563.7843, 784.5122, 178.2894, 580.8022, 729.6496, 115.4029, 540.5512, 832.7282, 130.0844, 517.7945, 817.1550, 79.5538, 615.7712, 760.6949, 88.3947, 534.3114, 789.0518, 107.7525, 626.3882, 725.6379, 146.9524, 526.1715, 727.2826, 105.6419, 593.2618, 861.8357, 208.4205, 591.0218, 824.0350, 138.4882, 557.9299, 744.7931, 131.1904, 695.2023, 785.5180, 142.1057, 564.7363, 878.0811, 135.9418, 573.4799, 849.4219, 96.9361, 613.2632, 880.4119, 112.8641, 647.3175}
{273.3160, 633.5771, 45.9491, 613.5825, 563.7843, 0.0000, 573.2025, 645.1654, 45.5370, 502.0300, 657.1483, 25.2914, 612.6472, 600.3475, 46.3133, 639.6501, 630.3873, 52.4372, 616.8300, 625.9877, 51.0942, 530.5129, 658.4748, 77.9720, 565.7549, 582.8519, 42.9337, 598.8870, 541.2538, 29.5456, 687.9738, 650.6719, 74.5663, 649.4342, 670.6300, 63.4413, 533.3491, 558.4165, 133.5870, 578.8515, 682.9269, 3.4418, 627.3991, 657.1484, 52.4983, 583.9414, 635.7708, 50.7339, 640.1956, 522.5734, 83.9454}
{416.3425, 768.6947, 614.9429, 68.7286, 784.5122, 573.2025, 0.0000, 719.7035, 616.8784, 71.8522, 800.5133, 582.3449, 48.7228, 714.2204, 578.0797, 69.6262, 799.2405, 585.1227, 86.1514, 781.3899, 613.1569, 64.1591, 813.9690, 530.9564, 72.9879, 684.8624, 552.6490, 104.1081, 690.6692, 573.3215, 115.1330, 698.4094, 504.1300, 79.1522, 795.0528, 635.5433, 43.4524, 679.8580, 568.4308, 6.9719, 812.6024, 576.5547, 95.9758, 776.5612, 521.7224, 83.4977, 786.9168, 589.2693, 96.0362, 676.9036, 591.9340}
{428.4033, 76.9261, 640.5508, 693.1037, 178.2894, 645.1654, 719.7035, 0.0000, 672.2751, 676.9874, 99.7894, 625.3948, 765.3278, 54.1350, 602.3479, 738.5397, 122.3878, 697.2138, 678.2857, 102.1368, 627.5910, 738.2939, 117.5094, 693.8631, 652.5691, 62.5528, 603.3461, 644.3940, 113.3566, 673.1531, 777.8576, 33.0385, 653.0981, 743.8571, 83.1301, 655.4929, 685.0087, 88.5543, 766.9421, 719.1721, 99.5545, 646.9450, 815.6683, 66.9970, 640.8134, 794.2910, 99.8071, 695.8764, 814.5884, 129.1353, 728.1905}
{314.9604, 656.2622, 33.3285, 658.2390, 580.8022, 45.5370, 616.8784, 672.2751, 0.0000, 545.9440, 678.4862, 50.9391, 655.6648, 625.7571, 72.0446, 683.7175, 650.2385, 51.0455, 661.7344, 647.1582, 46.5074, 572.9750, 678.7310, 102.3441, 610.6817, 609.7486, 82.4811, 644.0910, 565.7507, 47.0409, 731.8052, 679.5407, 114.0318, 693.5065, 693.1965, 31.8204, 577.4020, 584.6131, 134.7535, 622.6132, 704.7490, 42.1039, 669.0583, 680.4760, 95.1698, 625.4209, 657.0298, 46.0584, 682.1733, 547.3697, 76.0310}
